employee_id,age,tenure_years,monthly_salary,satisfaction,work_life_balance,overtime,num_promotions,years_since_promotion,commute_km,job_role,exit_process_started,attrition
E70462,52,10.7,6796,5.0,4,No,2,1.0,18,Support,0,0
E70814,41,1.6,3882,3.0,4,No,2,2.4,39,Operations,0,0
E73138,28,4.2,5414,5.0,2,No,2,2.1,5,Operations,0,0
E72870,40,8.4,4864,4.0,3,Yes,1,1.9,4,Support,0,0
E70233,21,8.3,8463,5.0,4,No,3,7.3,2,Engineering,0,0
E70394,28,10.2,2500,1.0,3,No,2,4.0,3,Operations,1,1
E72236,34,5.6,2500,2.0,3,No,2,0.9,27,Management,0,0
E72751,52,4.3,12131,1.0,3,No,1,8.8,13,Operations,0,0
E73163,30,7.8,4724,5.0,3,No,1,0.3,16,Sales,0,0
E70436,29,2.8,4987,4.0,1,No,1,4.9,6,Sales,0,0
E70163,56,0.4,9827,3.0,3,No,1,0.7,13,Engineering,0,0
E73667,54,0.6,5282,2.0,3,Yes,0,2.0,33,Engineering,0,0
E71807,35,2.7,5365,1.0,2,No,4,6.5,11,Management,0,0
E71546,52,4.5,7836,5.0,3,No,2,2.6,6,Engineering,0,0
E70775,49,4.8,2500,3.0,1,No,2,1.3,3,Operations,0,0
E71468,22,2.4,6761,3.0,1,No,2,9.2,6,Support,0,0
E72714,35,1.1,4923,1.0,1,No,2,2.6,6,Engineering,0,0
E73889,32,0.5,6839,4.0,1,No,1,11.2,41,Support,0,0
E72379,41,13.4,3326,4.0,4,No,0,2.4,5,Engineering,0,0
E70792,50,3.2,6368,3.0,1,Yes,2,3.7,10,Engineering,0,1
E73357,33,8.9,4551,2.0,2,Yes,1,0.2,22,Sales,1,1
E70577,32,2.5,5497,4.0,2,No,0,1.3,13,Support,0,0
E70747,45,1.6,5617,2.0,1,No,1,2.9,3,Engineering,0,0
E71398,51,2.4,3263,3.0,3,Yes,1,0.3,3,Operations,0,0
E72940,35,3.3,5483,5.0,3,Yes,2,7.8,21,Support,0,0
E73839,42,1.5,8250,4.0,4,No,1,1.8,18,Engineering,0,0
E72525,34,3.5,8042,3.0,3,No,2,2.4,11,Sales,0,0
E72949,43,1.7,7731,5.0,3,No,3,1.5,18,Support,0,0
E72473,29,13.6,7725,3.0,4,No,4,1.4,27,Sales,0,0
E70579,44,10.6,7202,3.0,2,Yes,0,1.6,18,Sales,0,0
E73882,39,5.7,4665,4.0,3,No,1,1.6,13,Engineering,0,0
E71289,46,1.3,13463,4.0,2,No,0,3.2,14,Engineering,0,0
E72306,53,2.2,5201,1.0,1,No,3,11.6,2,Engineering,0,0
E70115,36,8.4,11131,4.0,4,Yes,0,1.9,26,Engineering,0,0
E71103,46,1.5,5835,1.0,3,Yes,0,14.5,6,Engineering,1,1
E71841,44,3.5,4524,3.0,2,No,1,0.7,14,Sales,0,0
E73702,39,8.3,3450,1.0,2,Yes,0,2.6,18,Management,0,0
E73965,45,3.4,4674,2.0,4,No,1,3.3,19,Operations,0,0
E71297,37,4.2,5613,3.0,1,No,0,1.7,40,Operations,0,0
E73311,39,0.7,7160,1.0,2,No,1,2.1,5,Support,0,0
E72931,47,3.8,6430,5.0,3,No,2,2.6,8,Management,0,0
E70546,36,8.6,6235,1.0,2,Yes,2,2.7,3,Operations,0,0
E72500,42,8.8,5640,4.0,3,No,2,0.4,3,Management,0,0
E72970,42,2.6,4929,2.0,1,No,2,1.8,6,Engineering,1,1
E73133,35,4.1,5909,2.0,3,No,2,5.5,12,Sales,0,0
E71964,40,3.0,4831,5.0,3,No,0,1.3,34,Sales,0,0
E72465,29,2.0,6968,5.0,2,No,1,0.6,17,Support,0,0
E70046,43,0.2,7475,2.0,4,No,1,0.8,9,Sales,0,0
E70309,45,5.4,5969,4.0,3,Yes,2,3.1,12,Support,0,0
E70877,28,3.5,6745,3.0,1,No,1,0.5,4,Engineering,1,1
E70720,39,0.6,10359,4.0,2,Yes,1,9.4,20,Sales,0,0
E73109,21,0.6,6968,5.0,1,Yes,1,11.2,15,Engineering,1,1
E71524,34,5.7,8553,2.0,2,No,2,2.6,26,Operations,0,0
E70946,45,4.2,4457,2.0,4,No,1,2.1,50,Engineering,0,0
E72544,27,3.9,6001,3.0,3,No,1,0.9,18,Engineering,0,0
E72563,44,2.4,9013,4.0,4,No,1,1.9,42,Engineering,0,0
E70149,31,6.3,9844,5.0,3,No,1,3.3,22,Operations,0,0
E70407,37,1.2,4146,4.0,1,No,1,2.0,8,Support,0,0
E71747,41,14.5,3017,3.0,2,Yes,1,4.7,8,Sales,1,1
E71339,35,3.3,2500,2.0,2,Yes,1,4.6,19,Sales,0,0
E73232,37,5.7,3694,5.0,4,No,2,1.3,8,Sales,0,0
E71955,50,3.2,4974,2.0,2,Yes,1,1.6,6,Operations,0,0
E73490,33,4.3,5484,5.0,2,No,3,6.7,12,Management,0,0
E70805,28,3.9,7165,4.0,3,No,0,5.9,22,Engineering,1,1
E70624,54,7.4,4623,3.0,4,No,1,1.3,10,Sales,0,0
E73837,29,3.9,6793,1.0,1,No,4,4.4,11,Operations,1,1
E70174,34,4.7,2562,4.0,2,Yes,2,1.0,11,Sales,0,0
E72844,37,2.6,8172,3.0,4,No,1,0.8,17,Engineering,1,1
E72240,35,2.6,4764,5.0,4,No,0,4.7,4,Engineering,0,0
E70330,21,7.4,5357,5.0,1,Yes,1,2.1,27,Sales,0,0
E73975,26,3.3,5110,5.0,2,Yes,1,4.6,8,Operations,1,1
E73011,50,2.7,5635,2.0,3,Yes,2,3.9,37,Operations,1,1
E73833,42,6.0,7615,4.0,4,Yes,2,1.3,18,Support,0,0
E70311,37,4.4,5159,3.0,3,No,3,7.1,27,Management,1,1
E72606,35,4.7,5905,2.0,2,Yes,2,4.4,15,Engineering,0,0
E71042,23,2.5,5177,3.0,4,Yes,0,4.3,1,Operations,0,0
E71936,43,5.1,2500,1.0,3,Yes,1,2.1,43,Operations,1,1
E70740,45,11.4,5639,5.0,3,No,1,2.2,11,Engineering,0,0
E71762,28,3.4,5178,4.0,1,No,0,3.8,18,Operations,0,0
E73366,33,4.0,8386,5.0,3,No,0,1.9,60,Engineering,0,0
E73678,45,4.9,10923,2.0,4,No,0,6.4,21,Sales,0,0
E71984,27,1.1,6313,3.0,2,No,1,5.1,2,Sales,0,0
E73347,21,4.8,7556,1.0,2,Yes,3,4.4,8,Sales,0,0
E70017,38,3.0,5775,3.0,3,No,1,2.9,13,Support,0,0
E70353,24,10.4,6439,5.0,2,No,1,2.6,13,Sales,0,0
E70257,36,9.5,5101,2.0,4,Yes,1,1.5,21,Support,0,0
E73292,46,9.4,6929,5.0,4,Yes,1,2.0,34,Support,1,1
E72598,34,2.4,5745,3.0,3,No,1,0.8,6,Sales,0,0
E71528,40,1.9,4260,2.0,4,No,0,8.5,23,Operations,1,1
E70059,35,1.4,8777,3.0,1,No,1,3.5,2,Operations,0,0
E71611,35,1.5,4418,1.0,2,No,1,5.2,21,Engineering,1,1
E73327,55,7.8,2638,5.0,1,No,1,0.5,23,Operations,0,0
E73620,42,1.8,6083,1.0,1,No,1,5.9,24,Support,1,1
E71094,40,5.1,7442,1.0,2,Yes,1,1.0,8,Support,0,0
E72469,61,4.0,6651,4.0,2,No,1,2.0,9,Sales,0,0
E70859,54,1.1,4345,2.0,1,No,1,6.7,23,Support,0,0
E70012,26,9.8,5423,,2,No,0,4.9,3,Support,0,0
E72560,39,3.3,9294,5.0,4,Yes,0,2.3,26,Support,0,0
E73202,36,3.8,6132,1.0,4,No,0,5.0,4,Operations,0,0
E72419,26,9.1,5770,3.0,2,No,1,2.8,21,Management,0,0
E70388,43,4.3,9955,2.0,4,Yes,1,4.5,13,Sales,0,0
E72199,23,4.5,7299,3.0,3,No,1,2.1,13,Management,0,0
E70419,35,2.9,7508,5.0,4,Yes,3,2.0,17,Engineering,0,0
E72538,32,5.5,2706,3.0,2,No,1,6.6,15,Operations,0,0
E73971,37,12.6,6814,3.0,2,No,0,5.7,8,Sales,0,0
E71566,25,5.1,9829,4.0,2,No,3,2.0,41,Support,0,0
E72816,56,4.0,6303,4.0,4,Yes,2,2.3,7,Engineering,0,0
E71731,49,4.4,6790,2.0,1,No,0,1.5,37,Engineering,0,0
E70937,36,6.3,5463,3.0,4,No,2,2.3,12,Engineering,0,0
E72009,36,7.4,3537,,2,No,1,5.8,23,Sales,0,0
E73486,45,10.1,6488,1.0,1,No,1,0.8,8,Sales,0,0
E73779,30,5.3,5997,1.0,1,No,1,4.9,36,Sales,0,0
E70427,38,4.5,4706,4.0,4,No,0,3.6,15,Engineering,0,0
E71307,35,4.4,8881,5.0,1,No,1,1.6,14,Engineering,0,0
E73763,45,12.4,8766,5.0,4,No,1,3.2,9,Engineering,0,0
E70304,29,0.7,2500,1.0,1,No,2,3.7,8,Engineering,1,1
E73609,60,2.9,10058,1.0,4,Yes,1,0.5,10,Engineering,0,0
E70908,52,2.7,4417,5.0,4,No,2,9.4,9,Operations,0,0
E70408,23,7.2,4633,5.0,2,No,0,6.0,16,Engineering,0,0
E70980,41,10.8,7768,1.0,1,Yes,4,1.7,28,Engineering,1,1
E71441,45,1.2,2615,1.0,1,No,0,4.9,57,Support,1,1
E70087,40,8.0,6854,1.0,2,Yes,1,4.1,8,Engineering,1,1
E73386,60,2.9,4402,4.0,2,No,1,2.8,16,Sales,0,0
E71648,44,2.8,5740,1.0,2,Yes,1,4.6,19,Engineering,0,0
E70512,39,5.6,6653,5.0,1,No,1,5.7,27,Support,0,0
E72157,46,5.3,4606,3.0,2,No,3,3.0,9,Support,1,1
E70679,41,5.4,7245,2.0,3,No,1,1.7,2,Operations,0,0
E73171,35,2.1,4521,1.0,3,No,2,4.5,4,Support,0,0
E71724,38,5.7,6645,4.0,4,Yes,2,2.6,3,Operations,0,0
E72005,41,8.5,4056,1.0,4,No,3,1.8,24,Sales,0,0
E72892,26,9.6,6670,3.0,3,No,2,1.2,10,Management,0,0
E73974,31,2.0,2500,1.0,4,No,1,1.1,2,Management,1,1
E72912,42,2.8,4289,5.0,1,Yes,0,1.3,20,Support,0,0
E72148,35,4.4,2863,3.0,2,Yes,2,3.4,7,Operations,1,1
E72646,36,8.2,7047,4.0,2,No,2,5.9,9,Sales,0,0
E70661,36,3.1,7514,2.0,1,No,2,6.2,23,Operations,0,0
E72839,29,2.5,6629,4.0,1,No,0,1.9,30,Operations,0,0
E73849,56,2.3,9527,2.0,1,No,0,4.7,26,Sales,0,0
E72122,39,1.3,2500,4.0,2,No,1,4.4,6,Sales,0,0
E73790,36,3.0,3576,3.0,4,No,1,4.6,9,Sales,0,0
E71781,38,7.5,8381,5.0,4,Yes,1,3.4,5,Sales,1,1
E71461,24,1.5,7108,3.0,4,No,1,2.7,8,Operations,0,0
E73976,46,6.9,9871,1.0,2,Yes,0,2.1,8,Engineering,0,0
E73504,54,5.3,7307,3.0,3,Yes,2,0.5,12,Sales,1,1
E71856,53,19.2,7160,4.0,4,Yes,1,8.3,16,Support,0,0
E70678,29,11.5,7254,3.0,4,No,1,5.7,16,Sales,0,0
E71557,46,6.6,5088,4.0,2,Yes,0,8.2,1,Support,0,0
E70821,45,3.5,5111,1.0,3,Yes,0,2.3,5,Sales,1,1
E73267,31,5.2,2500,4.0,2,No,1,5.6,8,Engineering,1,1
E72089,43,10.1,2801,5.0,2,Yes,0,2.2,14,Support,0,0
E72008,45,2.8,6944,3.0,2,No,0,5.0,4,Operations,0,0
E72260,47,4.9,6471,3.0,1,No,0,4.9,33,Support,0,0
E72370,41,6.0,5760,3.0,4,No,1,7.5,18,Sales,0,0
E72867,33,2.5,4505,5.0,2,No,1,2.8,36,Engineering,0,0
E70978,47,2.6,5244,5.0,4,No,2,2.4,15,Support,0,0
E70302,55,6.2,7976,4.0,4,No,1,2.6,20,Operations,0,0
E73219,43,8.5,9646,3.0,1,No,0,3.3,7,Operations,0,0
E71869,28,2.5,7516,4.0,1,No,2,4.2,10,Engineering,0,0
E72139,48,2.6,9036,5.0,2,No,1,2.0,4,Sales,0,0
E71621,43,13.1,7676,3.0,2,No,2,1.0,26,Management,0,0
E70021,51,1.2,7110,5.0,3,No,1,2.0,6,Operations,0,0
E73668,30,6.4,6019,1.0,2,No,2,3.8,2,Engineering,0,0
E71105,49,7.7,4071,5.0,4,No,1,7.3,7,Management,0,0
E73235,41,6.4,6029,5.0,1,Yes,0,4.0,24,Engineering,1,1
E73726,25,7.9,4244,4.0,1,Yes,1,2.1,15,Operations,0,0
E72841,37,2.8,11998,5.0,4,No,4,5.0,25,Support,0,0
E73637,39,11.1,5925,5.0,4,No,1,1.2,5,Engineering,0,0
E70498,44,3.5,7686,2.0,2,No,2,6.6,6,Sales,1,1
E72600,28,1.4,4354,2.0,2,No,1,0.5,4,Engineering,0,0
E72118,49,2.9,3821,3.0,4,No,2,5.0,11,Operations,0,0
E73816,40,2.5,5339,4.0,3,No,1,4.1,18,Support,0,0
E70634,38,4.9,2500,3.0,1,No,2,3.8,8,Sales,0,0
E71958,41,2.6,9990,1.0,1,Yes,0,15.0,30,Support,1,1
E72145,34,2.7,8759,1.0,2,No,1,3.9,23,Support,0,0
E73718,37,5.0,4746,1.0,4,No,2,1.9,1,Engineering,0,0
E72068,51,11.3,8115,2.0,2,No,0,1.9,3,Sales,0,0
E71684,36,4.1,3712,3.0,2,No,2,3.5,32,Sales,0,0
E70924,38,3.5,4452,3.0,4,No,1,1.6,24,Engineering,0,0
E71037,35,1.0,2807,1.0,2,No,2,2.8,7,Operations,0,0
E70612,36,8.4,7666,1.0,1,No,2,1.5,9,Operations,1,1
E73758,53,2.2,5752,4.0,2,Yes,4,0.8,13,Support,1,1
E71515,38,2.2,3065,2.0,2,Yes,0,0.4,9,Sales,0,0
E73874,33,7.2,5491,3.0,2,Yes,1,1.6,18,Engineering,0,0
E71983,37,3.3,10003,3.0,1,No,3,2.0,12,Operations,0,0
E73005,49,2.6,6194,2.0,3,No,0,1.6,43,Sales,1,1
E72796,35,2.9,6426,3.0,3,No,1,7.3,27,Engineering,1,1
E70128,28,4.6,7078,4.0,3,No,2,2.3,10,Operations,0,0
E73345,43,2.4,8320,2.0,4,Yes,1,2.9,22,Operations,0,0
E73587,37,4.3,5880,5.0,1,Yes,2,3.1,10,Engineering,0,0
E72787,38,7.9,7322,3.0,1,No,0,5.4,29,Sales,0,0
E71603,49,3.4,5223,1.0,2,No,2,2.4,13,Sales,1,1
E72625,29,7.2,5033,2.0,3,No,3,1.8,18,Sales,0,0
E71742,28,1.1,3705,2.0,2,Yes,2,4.6,9,Operations,1,1
E71096,38,3.2,7542,3.0,1,Yes,2,7.5,7,Operations,1,1
E72501,37,5.8,4909,2.0,3,Yes,1,5.2,11,Support,0,0
E72671,39,2.3,8572,4.0,3,No,1,2.3,13,Management,0,0
E73161,23,2.5,8260,1.0,1,No,1,5.4,32,Sales,1,1
E71019,42,4.2,6327,4.0,3,No,1,9.1,26,Engineering,0,0
E71845,36,3.4,9824,5.0,2,No,0,0.7,7,Sales,1,0
E72659,42,7.4,6534,4.0,3,No,1,4.0,3,Operations,0,0
E72567,44,3.8,6181,3.0,1,No,0,4.1,2,Management,0,0
E70177,41,6.7,8895,4.0,1,No,2,1.7,5,Operations,0,0
E71917,37,3.8,5462,3.0,1,No,3,1.8,42,Sales,0,0
E71249,38,2.7,7592,4.0,3,No,1,5.9,42,Engineering,0,0
E70203,35,5.5,6962,1.0,4,No,3,1.4,24,Sales,0,0
E73578,38,10.7,5195,5.0,3,Yes,1,7.6,12,Sales,0,0
E71365,51,6.8,7756,4.0,4,No,0,1.2,11,Engineering,0,0
E73994,32,7.4,4889,4.0,2,No,2,0.9,15,Sales,0,0
E71129,45,3.0,6107,1.0,4,No,2,1.1,23,Support,0,0
E70289,51,0.3,8422,2.0,4,No,2,2.2,16,Engineering,0,0
E73741,48,4.5,2500,2.0,4,Yes,2,2.4,23,Operations,0,0
E72095,42,2.7,5779,5.0,4,No,2,3.8,13,Sales,0,0
E70159,38,0.9,7126,5.0,2,Yes,1,6.0,9,Support,1,1
E73644,29,1.8,6797,3.0,3,No,1,5.4,23,Engineering,0,0
E73545,42,5.9,6309,4.0,2,No,1,1.2,34,Support,0,0
E73721,29,8.7,8215,5.0,1,No,1,2.2,11,Management,0,0
E70932,34,8.3,3767,3.0,3,Yes,2,7.4,6,Operations,0,0
E72115,44,3.6,6883,2.0,1,No,0,7.6,11,Sales,0,0
E71132,37,5.3,9006,1.0,3,Yes,2,2.5,3,Sales,1,1
E71997,35,4.3,9337,1.0,2,No,2,1.4,3,Operations,0,0
E71414,22,6.2,7135,4.0,3,No,3,1.3,26,Operations,0,0
E73143,40,2.0,3617,2.0,2,No,1,6.8,13,Support,1,1
E73836,36,2.5,8999,3.0,1,No,1,2.6,10,Operations,0,0
E73286,39,2.8,9733,2.0,2,No,2,0.5,11,Engineering,0,0
E72453,41,8.3,5846,5.0,4,No,5,3.7,8,Support,0,0
E73923,25,5.7,4878,5.0,3,Yes,0,3.0,4,Engineering,0,0
E72333,45,4.0,5450,3.0,4,No,2,1.2,7,Engineering,0,0
E70706,44,0.9,2500,4.0,1,Yes,3,3.3,30,Engineering,1,1
E73866,33,2.4,2500,1.0,4,No,1,1.1,4,Engineering,0,0
E72014,32,2.9,5142,5.0,2,No,1,3.8,5,Support,0,0
E71039,27,11.2,6994,2.0,3,No,1,5.1,12,Support,0,0
E71183,27,5.0,4710,2.0,1,No,0,3.4,14,Support,0,0
E72140,35,9.8,6701,1.0,4,No,1,5.7,30,Sales,0,0
E71153,35,1.1,8544,1.0,3,No,3,3.8,35,Sales,0,0
E73227,40,7.2,7674,4.0,4,No,0,1.8,19,Engineering,0,0
E73016,28,15.1,4282,1.0,3,Yes,1,1.9,24,Sales,0,0
E70666,53,6.4,7075,2.0,1,Yes,1,2.0,7,Support,0,0
E70251,50,4.8,6217,5.0,1,No,1,2.4,5,Operations,0,0
E72866,36,5.1,4599,5.0,3,No,1,3.0,30,Support,0,0
E71545,33,4.2,5636,1.0,2,Yes,2,2.3,15,Sales,0,0
E71692,26,3.1,4715,3.0,1,No,0,6.4,25,Sales,0,0
E72651,30,4.5,6472,3.0,4,No,0,2.1,5,Support,0,0
E70905,56,1.9,10215,2.0,1,No,3,2.9,46,Support,1,1
E71985,38,6.4,4584,5.0,4,No,0,4.7,2,Sales,0,0
E73943,21,1.5,6797,4.0,1,No,0,0.4,3,Engineering,0,0
E72573,43,3.9,5584,4.0,1,No,2,4.0,16,Engineering,0,0
E71193,21,3.2,2571,5.0,4,No,2,0.2,8,Engineering,0,0
E70544,43,11.8,5297,2.0,1,Yes,1,2.2,10,Sales,0,0
E71913,41,4.1,8903,5.0,1,No,0,6.2,23,Engineering,0,0
E73956,50,1.5,9598,1.0,3,Yes,0,1.9,26,Sales,0,0
E73760,43,5.2,5391,5.0,4,Yes,1,1.6,11,Sales,0,0
E73042,43,3.4,7720,2.0,3,No,3,1.6,28,Support,0,0
E71907,34,4.7,5172,3.0,3,Yes,2,5.3,1,Engineering,0,0
E73536,41,3.8,3075,2.0,4,Yes,0,2.7,4,Operations,0,0
E72920,59,8.0,2863,2.0,4,No,0,3.9,12,Sales,0,1
E71652,40,0.3,11314,5.0,2,No,0,4.5,38,Sales,0,0
E72105,33,2.2,7302,4.0,1,No,1,0.6,12,Sales,0,0
E70705,28,0.4,4170,1.0,4,No,3,0.9,5,Engineering,1,0
E71224,35,4.6,8297,5.0,1,No,2,5.1,16,Sales,0,0
E70672,26,3.8,8502,5.0,3,No,0,1.3,18,Operations,0,0
E72425,46,9.8,7213,2.0,4,No,0,6.6,12,Operations,0,0
E71682,26,5.6,8087,3.0,2,No,2,3.8,10,Engineering,0,0
E72981,40,10.1,9894,4.0,4,Yes,2,2.9,6,Support,0,0
E71860,31,4.3,6776,4.0,3,No,0,5.5,18,Sales,0,0
E71825,31,1.3,3430,4.0,4,No,2,12.9,18,Operations,1,1
E70867,42,4.2,5755,2.0,2,No,4,2.7,10,Sales,0,0
E73704,37,4.4,3947,2.0,4,No,1,7.9,29,Engineering,0,0
E70847,31,1.5,7247,2.0,1,Yes,1,3.3,13,Sales,0,0
E71091,35,1.5,12008,5.0,1,No,1,12.1,29,Management,0,0
E73981,36,5.9,6276,4.0,4,No,2,1.4,20,Operations,0,0
E72180,36,5.6,9235,2.0,4,No,1,6.0,23,Sales,0,0
E71443,31,4.8,8138,2.0,2,No,2,5.3,32,Support,0,1
E72899,54,8.3,7795,1.0,3,No,1,2.9,15,Engineering,0,0
E70138,46,3.1,7327,4.0,4,No,2,6.4,16,Engineering,0,0
E70325,41,3.6,9767,2.0,1,No,3,3.4,1,Engineering,1,1
E73525,32,2.3,5821,1.0,4,Yes,0,9.4,5,Operations,1,1
E70553,43,6.5,5956,4.0,4,No,0,5.2,6,Sales,0,0
E73249,41,5.9,3642,5.0,4,No,1,1.3,7,Management,0,0
E72144,37,7.6,7695,5.0,4,No,1,3.4,37,Support,0,0
E73782,37,0.9,5745,1.0,4,No,1,2.8,11,Support,0,0
E73872,31,2.2,6221,3.0,4,No,1,5.9,21,Sales,1,1
E73381,32,5.2,9837,1.0,4,No,1,2.5,7,Operations,1,1
E71278,41,4.4,3924,5.0,4,No,1,1.1,19,Sales,0,0
E73731,48,5.4,9336,2.0,3,No,2,6.2,7,Engineering,0,0
E70252,53,5.1,6268,5.0,2,No,1,1.0,16,Operations,0,0
E72686,24,5.1,8794,3.0,1,Yes,0,3.7,8,Engineering,0,0
E72375,36,4.1,4275,1.0,1,No,2,4.8,29,Engineering,1,1
E71433,36,9.5,3111,4.0,3,No,2,0.6,16,Sales,0,0
E72147,40,9.4,5064,1.0,1,No,0,2.3,24,Sales,1,1
E72376,36,6.2,5654,5.0,2,Yes,1,3.0,19,Sales,1,0
E72393,33,1.5,8069,1.0,3,No,2,2.8,12,Support,0,0
E71971,41,7.0,7556,4.0,2,Yes,1,2.2,13,Engineering,1,1
E72643,45,2.6,6859,5.0,3,Yes,1,3.1,9,Operations,0,0
E71538,32,4.1,5866,4.0,4,No,4,6.5,7,Sales,0,0
E72638,39,1.6,7100,2.0,3,No,1,2.3,24,Management,0,0
E70999,39,8.2,2500,5.0,1,No,2,4.1,9,Operations,0,0
E71417,30,4.1,5164,3.0,4,No,0,10.0,9,Sales,1,1
E73368,41,1.7,4718,3.0,2,No,3,3.1,3,Operations,0,0
E71163,43,9.9,7155,1.0,4,Yes,0,2.1,9,Operations,0,1
E70727,38,5.4,6504,5.0,2,No,3,2.0,30,Engineering,0,0
E73477,35,6.8,7651,5.0,1,Yes,0,3.0,48,Operations,0,0
E73791,47,6.9,6851,4.0,1,No,0,1.9,12,Support,0,0
E71573,31,4.1,6452,1.0,2,No,2,1.2,23,Support,0,0
E73936,43,1.2,5737,2.0,1,Yes,1,1.9,23,Engineering,1,1
E73399,36,0.5,4489,1.0,1,No,1,2.0,17,Sales,0,0
E71927,40,7.7,6452,3.0,2,No,1,3.0,30,Operations,0,0
E70182,36,1.7,6195,1.0,2,No,1,7.3,17,Support,1,1
E72422,44,4.7,5885,4.0,1,Yes,2,3.6,6,Sales,0,0
E73288,31,1.3,6004,4.0,3,Yes,2,1.0,8,Operations,0,0
E72744,42,1.3,10262,4.0,2,No,2,1.2,11,Sales,0,0
E73387,27,11.5,4972,2.0,1,Yes,2,4.4,8,Sales,0,0
E71034,36,4.4,7874,2.0,4,Yes,1,0.8,15,Operations,0,0
E70789,46,4.6,10760,2.0,1,No,1,1.5,14,Support,1,1
E70357,50,1.3,4996,5.0,3,Yes,0,4.6,16,Sales,0,0
E70941,48,4.5,7698,5.0,1,Yes,1,4.4,5,Sales,1,1
E70172,38,2.8,6507,4.0,3,No,1,1.1,10,Operations,0,0
E73398,29,2.2,6134,3.0,3,Yes,0,0.3,23,Operations,1,1
E72378,43,12.5,6905,4.0,4,No,3,6.2,32,Support,0,0
E72535,27,5.3,3208,5.0,3,No,2,1.7,13,Management,0,0
E72276,29,5.0,6032,1.0,1,Yes,1,3.9,21,Engineering,0,0
E73628,33,3.2,7705,2.0,2,No,3,1.0,3,Operations,0,0
E70593,39,1.5,7262,2.0,1,No,1,0.7,30,Sales,1,1
E70469,37,7.2,3864,2.0,3,No,2,2.0,7,Operations,0,0
E73747,24,5.1,10205,4.0,4,No,3,5.5,10,Operations,0,0
E73145,27,3.0,6811,2.0,2,Yes,0,0.4,11,Operations,0,0
E73795,34,7.5,6376,5.0,1,No,2,3.2,17,Engineering,0,0
E72369,51,6.5,4958,2.0,3,Yes,2,5.1,9,Management,1,1
E73247,40,13.1,5111,2.0,2,No,0,6.5,34,Engineering,0,0
E73823,32,9.8,7026,5.0,4,No,0,2.7,11,Operations,0,0
E72273,30,5.5,6129,5.0,2,Yes,0,5.0,12,Support,0,0
E71647,37,6.3,6704,5.0,3,Yes,2,1.5,6,Sales,1,1
E72845,37,8.8,5707,3.0,3,No,1,4.6,11,Support,0,0
E70164,54,1.5,10235,1.0,1,No,2,1.7,60,Operations,1,1
E71484,47,3.3,7495,2.0,2,No,0,0.8,8,Sales,0,0
E73577,45,27.0,3908,5.0,1,No,2,2.3,16,Sales,0,0
E70250,57,4.8,5807,2.0,1,No,2,1.2,3,Sales,0,0
E71084,21,3.9,2864,4.0,4,No,0,0.6,10,Sales,0,0
E72249,36,3.4,4729,3.0,2,No,1,0.5,2,Sales,0,0
E73552,51,9.6,5152,3.0,1,No,1,10.6,23,Support,0,0
E70399,39,1.0,5831,4.0,4,No,2,0.8,8,Sales,0,0
E70801,36,1.1,12022,2.0,1,No,2,0.8,9,Sales,0,0
E71968,48,4.7,6269,1.0,2,Yes,1,1.9,18,Operations,0,0
E73055,37,5.6,9313,5.0,2,No,0,3.8,22,Support,0,0
E73414,41,3.8,8674,1.0,3,No,3,2.7,9,Management,0,0
E70028,27,2.9,8062,5.0,2,No,1,1.8,19,Engineering,0,0
E70641,38,4.5,4637,4.0,4,Yes,2,3.5,12,Sales,0,0
E70926,33,7.2,5336,1.0,2,Yes,0,15.0,15,Support,1,1
E70420,29,5.9,7016,5.0,4,No,0,1.3,10,Operations,0,0
E71060,39,0.8,7055,4.0,3,No,4,5.0,11,Engineering,0,0
E70451,36,2.7,5625,3.0,3,Yes,0,4.1,28,Operations,0,0
E71956,37,6.0,5689,4.0,1,No,0,1.2,16,Sales,1,1
E72427,43,3.3,6547,3.0,2,No,0,2.8,30,Engineering,0,0
E72762,45,3.9,6931,2.0,2,No,3,2.0,4,Sales,1,1
E73181,41,0.8,5331,4.0,4,Yes,3,3.7,8,Sales,0,0
E72174,34,1.8,2937,5.0,4,Yes,2,3.2,21,Sales,0,0
E72226,40,2.0,6614,1.0,3,No,0,5.3,22,Sales,1,1
E71931,38,4.2,7055,5.0,4,No,0,3.4,12,Engineering,0,0
E71824,38,2.8,3771,4.0,1,No,1,0.4,17,Sales,0,0
E72753,31,6.0,6618,2.0,4,Yes,2,1.1,30,Operations,0,0
E73220,29,0.8,4986,5.0,4,Yes,2,1.9,15,Engineering,0,0
E70379,52,1.7,6940,1.0,2,No,2,2.2,13,Engineering,0,0
E70535,38,5.6,3956,3.0,2,No,2,7.1,9,Support,0,0
E71761,39,4.1,4317,5.0,2,No,2,5.8,32,Management,0,0
E71574,51,5.1,8700,5.0,3,No,1,2.4,4,Support,0,0
E71840,47,2.3,5145,3.0,2,No,1,4.8,2,Operations,0,0
E70351,29,4.8,8174,2.0,2,No,0,6.9,23,Engineering,0,0
E70293,46,6.5,8785,5.0,2,No,1,2.3,3,Management,0,0
E73185,49,6.5,9539,5.0,4,Yes,0,1.4,10,Support,0,0
E71168,49,8.8,6335,5.0,2,No,0,3.8,12,Engineering,0,0
E71115,30,2.7,5908,4.0,1,No,0,1.1,9,Support,0,0
E73125,41,5.8,7776,1.0,1,Yes,1,3.2,30,Management,0,0
