transaction_id,amount,hour,txns_last_hour,merchant_category,foreign_transaction,card_present,account_age_days,distance_from_home_km,is_fraud
T107987,64.65,17,1,restaurant,0,0,2188,48.6,0
T105007,6.55,20,3,gas,0,1,413,2.6,0
T101104,75.18,4,2,grocery,0,0,2173,12.3,0
T107472,65.76,21,1,Grocery,0,1,1608,6.8,0
T106777,20.32,0,3,online,0,0,782,119.3,1
T104940,32.05,20,0,Restaurant,0,1,1251,2.4,0
T107349,4.25,8,2,travel,0,1,2307,6.5,0
T100917,192.43,7,1,Travel,0,0,29,62.9,1
T106675,37.84,21,1,restaurant,0,1,987,28.0,0
T106285,61.91,17,1,gas,0,0,593,,0
T106892,101.18,15,0,grocery,0,0,1500,13.6,0
T100603,45.73,19,4,travel,0,1,1425,1.9,0
T103345,37.1,9,0,travel,0,0,2145,2.6,0
T106444,56.67,6,2,restaurant,0,0,1163,25.4,0
T104451,351.9,0,2,electronics,0,1,1831,7.4,1
T101464,29.1,17,2,Grocery,0,1,1012,20.2,0
T105270,36.4,1,2,Grocery,0,0,539,26.4,0
T104054,65.24,19,2,grocery ,0,1,1065,1.7,0
T104307,25.29,10,0,electronics,0,1,1986,17.3,0
T101213,110.71,17,0,grocery,0,1,130,61.9,0
T102828,61.23,21,1,grocery,0,1,1954,235.5,0
T100116,11.0,23,2,travel,0,0,49,24.8,0
T105799,217.6,22,0,gas,0,1,2272,17.3,0
T101830,38.35,22,1,Gas,0,1,2146,4.4,0
T104972,37.43,9,2,grocery,0,0,743,37.1,0
T103978,91.95,5,1,restaurant,1,0,1882,26.5,0
T100042,14.3,8,1,restaurant,0,1,883,41.9,0
T101070,53.62,6,0,grocery,0,0,1360,15.7,0
T105048,32.1,20,1,restaurant,0,1,23,23.3,0
T105387,49.56,20,1,grocery,0,0,699,17.2,0
T107379,196.67,11,0,grocery,0,0,944,17.9,0
T104208,183.79,11,1,restaurant,0,1,1031,1.7,0
T100982,22.76,19,0,restaurant,0,1,1077,29.2,0
T106952,21.0,15,0,electronics,0,1,2456,35.9,0
T100543,111.56,7,0,gas,0,0,204,22.3,0
T101157,26.02,12,0,online,0,1,1920,2.3,0
T107311,30.87,1,0,grocery,1,0,308,2.1,0
T106894,30.84,19,2,gas,0,1,1528,17.4,0
T103278,34.29,14,0,restaurant,0,0,1909,1.9,0
T108312,50.87,22,2,Electronics,0,1,2153,4.8,0
T101327,36.44,0,6,Restaurant,0,1,42,41.9,1
T103060,33.19,11,1,electronics,0,0,2489,8.7,0
T106889,24.39,6,0,restaurant,0,0,2331,,0
T106860,21.69,18,1,ONLINE,0,1,1290,24.8,0
T102016,96.76,16,1,grocery,0,1,142,20.1,0
T108732,16.62,6,2,online,0,1,1263,18.7,0
T108488,10.96,21,2,grocery ,0,0,1188,22.8,0
T101811,95.3,0,0,Electronics,0,0,1116,12.5,0
T103430,21.73,21,3,restaurant,0,1,1494,3.0,0
T105776,82.98,18,2,electronics,0,0,2408,8.6,0
T103915,235.88,9,2,gas,0,1,2122,4.0,0
T105356,16.57,4,1,restaurant,0,1,1766,11.1,0
T103466,145.97,15,0,grocery,0,0,2499,5.3,0
T105889,32.55,6,2,online,0,0,130,14.7,1
T104605,8.46,18,1,gas,0,1,2296,14.5,0
T100364,71.49,19,1,online,0,1,353,15.4,0
T101788,5.9,23,1,online,0,1,2066,9.8,0
T105663,82.32,9,2,grocery,0,1,254,10.2,0
T100076,71.12,8,1,Gas,1,0,2260,51.8,0
T100188,17.23,23,3,electronics,1,0,852,8.8,0
T103405,37.23,8,2,Gas,0,1,1875,11.1,0
T107008,99.5,19,0,online,0,1,2388,6.0,0
T102022,115.53,11,1,Gas,0,1,2258,2.8,0
T103057,24.79,20,0,gas,0,1,15,2.2,0
T106662,26.42,23,1,gas,0,1,1037,34.8,0
T104256,37.34,9,4,online,0,0,124,3.1,1
T104170,29.59,13,1,grocery,0,1,1332,34.8,0
T101852,13.35,12,1,gas,0,0,492,12.3,0
T106284,49.56,18,3,online,0,1,1098,1.9,0
T103441,51.6,1,2,grocery ,0,0,1783,19.9,0
T107527,45.02,20,1,Grocery,0,0,511,82.6,0
T102593,33.33,5,2,restaurant,0,0,1562,9.5,0
T103314,42.32,18,1,electronics,0,0,2107,24.5,0
T100323,52.28,11,2,restaurant,0,1,1976,16.4,0
T106276,39.56,23,1,travel,0,0,111,64.4,0
T102490,25.37,7,4,grocery,1,0,1476,275.9,0
T101603,56.46,4,2,ONLINE,0,0,1872,4.4,0
T102497,131.41,17,1,online,0,1,1935,6.5,0
T100795,38.33,17,3,online,0,1,596,4.6,0
T102433,28.85,21,0,travel,0,1,913,44.2,0
T108543,108.73,19,1,travel,0,0,172,5.6,0
T108116,22.02,22,0,restaurant,1,0,1343,1.3,0
T108291,8.09,11,3,electronics,1,0,1172,7.1,0
T104754,84.12,13,2,grocery ,0,1,1572,7.7,0
T100552,7.24,16,1,grocery,0,1,121,2.6,0
T103700,72.84,13,0,gas,0,0,1738,21.4,0
T107218,70.39,4,0,Restaurant,0,1,426,21.5,0
T102938,3.2,8,0,grocery,0,1,578,24.6,0
T102522,36.73,17,0,travel,0,0,1860,4.4,0
T103695,81.56,14,2,travel,0,0,1738,9.3,0
T103908,77.67,22,2,grocery,0,1,1784,9.5,0
T103886,14.72,23,1,travel,0,0,1851,2.9,0
T105142,46.53,8,0,online,0,1,892,7.0,0
T107101,36.96,5,0,restaurant,0,0,738,51.9,0
T103811,143.19,15,4,online,0,0,394,33.4,0
T107998,287.31,2,2,restaurant,0,0,1702,,0
T102767,27.9,0,2,electronics,0,1,2240,16.8,0
T102417,677.93,5,1,travel,0,1,219,25.3,0
T108421,68.48,7,2,grocery,0,0,1204,18.5,0
T100459,50.15,18,0,restaurant,0,1,1094,37.3,0
T108944,55.37,22,1,Grocery,1,1,1883,0.6,0
T102766,156.35,0,2,online,0,0,2035,22.0,0
T105339,68.88,13,0,online,0,1,1687,17.1,0
T103020,25.8,16,1,online ,0,1,1190,107.7,0
T100514,109.35,10,2,online,0,1,2156,21.6,0
T105449,43.43,23,3,restaurant,0,1,2488,1.1,0
T107504,58.71,0,1,online,0,1,345,8.8,0
T104087,40.26,5,1,Grocery,0,1,1618,39.5,0
T104031,30.62,20,1,restaurant,0,0,935,35.0,0
T106839,16.7,0,1,gas,1,1,1489,1.2,0
T100584,97.59,6,0,Grocery,0,0,1878,19.1,0
T100365,51.8,0,2,Travel,0,1,751,46.1,0
T102440,79.1,12,1,grocery,0,1,1731,28.1,0
T105752,56.69,1,2,grocery,0,0,1208,5.2,0
T105981,50.97,14,1,grocery,0,0,148,99.8,0
T105486,41.05,2,3,online ,0,0,2203,8.3,0
T108988,80.12,2,1,electronics,0,1,537,23.5,1
T105843,18.47,23,3,Gas,0,0,2492,43.1,0
T108450,721.04,8,1,Grocery,0,0,398,26.3,0
T102138,62.6,23,1,grocery,0,0,238,28.7,0
T103204,91.16,1,0,online,0,0,2094,15.0,0
T105717,87.52,7,1,restaurant,0,0,1243,43.6,0
T102670,55.64,7,0,electronics ,0,1,1008,42.2,0
T105182,9.83,7,2,restaurant,0,1,45,4.9,0
T104454,123.56,14,1,grocery,0,0,37,34.1,0
T104488,135.9,19,1,gas,0,0,60,13.1,0
T104595,81.58,16,1,online,0,1,1223,1.4,0
T105990,19.56,10,1,electronics,0,0,617,24.3,0
T101979,5.0,8,0,restaurant,0,0,1038,49.4,0
T106564,48.89,0,0,grocery,0,1,1132,15.4,0
T107601,32.19,22,0,travel,0,1,1529,6.7,0
T105927,49.74,19,1,Online,0,0,1408,4.6,0
T106297,311.68,18,0,gas,0,0,650,1.1,0
T108774,55.0,1,4,online,0,0,1823,40.7,1
T101854,14.82,11,1,electronics,0,1,352,69.1,0
T104052,162.8,5,3,gas,0,1,837,15.7,0
T103244,17.18,6,2,grocery,0,1,2422,2.0,0
T102361,38.03,13,1,restaurant,0,0,1086,57.9,0
T108626,117.36,19,2,gas,0,1,2461,40.3,0
T107205,34.73,0,2,online,0,0,1967,9.6,0
T105876,52.77,18,0,gas,0,0,1778,41.0,0
T101194,8.31,21,2,online,0,1,2434,2.0,0
T105285,60.72,19,2,travel,1,0,1317,1.8,0
T107223,15.09,19,0,online,0,1,783,18.9,0
T103061,16.89,23,0,grocery,1,0,378,13.9,0
T104414,72.05,2,2,online,0,0,484,47.0,0
T105801,18.75,14,0,gas,0,1,170,2.8,0
T103040,31.03,16,1,restaurant,0,0,2116,201.9,0
T101793,48.19,2,0,grocery,0,0,1461,1.2,0
T107126,223.68,5,1,grocery,0,1,1097,2.4,0
T108280,411.72,5,2,gas,0,0,2405,42.2,0
T104742,47.58,9,1,electronics,0,0,107,208.8,0
T102056,31.66,13,0,online,0,0,546,67.3,0
T100071,19.37,7,0,gas,0,1,258,2.4,0
T104877,87.71,20,1,online,0,1,1077,22.8,0
T104733,73.75,8,5,online,0,1,967,7.9,0
T102091,395.09,14,0,grocery,0,1,1501,22.8,0
T104515,71.93,7,4,ONLINE,0,1,1438,2.1,0
T100801,69.64,2,1,grocery ,0,0,2233,105.8,1
T104871,13.32,2,0,ONLINE,0,0,1297,4.6,0
T102402,56.19,0,0,grocery,0,0,2061,2.6,0
T108396,8.31,2,2,online,0,1,135,4.8,0
T103311,40.04,5,1,gas,0,0,1081,108.2,0
T104661,41.65,21,1,electronics,0,0,126,15.0,0
T104831,44.01,14,0,grocery,0,0,994,3.7,0
T104958,13.9,7,0,travel,0,1,519,2.8,0
T105935,46.7,17,1,restaurant,0,1,674,1.7,0
T100536,52.36,8,1,travel,0,1,2341,8.9,0
T104505,42.42,6,2,online ,0,0,768,3.3,0
T101595,23.31,0,0,gas,0,1,99,9.7,0
T102643,22.19,3,0,online,0,0,1634,45.5,0
T100239,103.31,0,0,Restaurant,0,1,46,9.8,0
T100723,36.49,0,0,grocery,0,0,1082,12.0,0
T106236,83.04,10,4,electronics,0,0,2014,6.6,0
T102144,127.95,15,1,electronics,0,1,427,1.0,0
T104991,24.37,10,3,gas,0,0,2204,6.4,0
T103255,97.95,13,0,gas,0,0,2371,59.4,0
T101747,34.82,5,0,restaurant,0,1,635,32.2,0
T102996,136.27,6,2,grocery,0,1,831,35.0,0
T105251,99.35,12,2,Restaurant,0,0,17,116.8,0
T101332,25.72,19,0,Travel,0,0,1153,28.2,0
T107931,55.64,23,2,Grocery,0,1,2333,132.1,0
T106718,36.1,19,0,restaurant,0,1,1599,7.9,0
T104907,30.91,12,0,Restaurant,0,1,1258,13.1,0
T107751,82.07,8,2,restaurant,0,0,307,28.3,0
T108148,8.06,12,1,restaurant,0,0,2256,122.6,0
T100835,99.06,20,2,online,1,1,2207,330.7,0
T106334,17.34,8,2,gas,0,1,1841,4.6,0
T101417,131.96,4,0,travel,0,0,1234,9.4,0
T101850,165.29,18,1,electronics,0,1,560,1.7,0
T108646,374.69,0,0,online,0,0,1138,6.0,0
T102413,34.02,10,2,gas,0,0,1123,41.4,0
T108952,45.2,19,0,gas,0,0,210,10.2,0
T108538,244.45,6,2,online,1,1,859,37.7,0
T108022,9.91,21,2,restaurant,0,0,646,14.5,0
T103764,182.54,23,4,electronics,0,1,455,20.9,0
T105929,121.77,8,0,travel,0,1,1765,5.2,0
T108941,19.51,4,4,gas,0,0,1185,17.3,0
T107663,18.65,22,1,grocery,0,0,1328,22.4,0
T105834,57.3,4,0,travel,0,1,1459,3.4,0
T106577,35.88,12,1,gas,0,1,1432,4.7,0
T101512,61.15,5,1,restaurant,0,0,1816,36.0,0
T104537,74.46,18,0,gas,0,1,2106,14.6,0
T100264,42.31,14,1,grocery,0,1,1268,7.6,0
T106080,180.87,6,1,restaurant,0,0,843,20.1,0
T103637,254.88,11,1,restaurant,0,1,951,4.2,0
T103646,72.93,10,1,grocery,0,1,1282,0.7,0
T102834,41.91,10,2,online,0,0,568,6.7,0
T107014,30.84,15,1,Gas,0,1,2452,25.1,0
T106185,72.73,9,1,grocery ,0,0,2026,1.0,0
T107875,17.88,12,0,Travel,0,0,1775,107.0,0
T100870,37.91,20,1,Travel,0,0,2407,8.5,0
T105147,18.18,17,1,electronics,0,1,258,2.0,0
T104812,256.26,21,2,Restaurant,0,1,721,8.1,0
T100724,15.41,15,1,online,0,0,678,12.4,0
T106218,65.42,7,2,gas,0,0,2438,23.8,0
T106309,83.16,10,0,grocery,0,0,1502,8.3,0
T101469,33.21,22,0,online,0,1,314,258.7,0
T102074,27.48,14,1,grocery,0,1,1795,2.6,0
T106885,42.79,0,1,grocery,0,0,433,206.1,0
T107811,54.39,19,3,online ,0,0,1146,1.6,0
T104193,152.64,2,0,electronics,1,0,2299,159.8,0
T104397,38.07,16,0,Gas,0,0,2042,70.6,0
T106148,111.94,16,2,online,0,0,1464,4.5,0
T100154,88.75,20,1,online,0,0,613,0.8,0
T108390,35.98,3,1,grocery ,0,1,1697,2.8,0
T101416,31.33,17,1,Travel,0,0,2352,20.2,0
T100908,16.81,8,2,online,0,0,2471,10.0,0
T107636,37.47,23,0,Restaurant,0,1,2351,89.6,0
T107121,46.94,17,0,travel,0,0,717,23.4,0
T103413,12.86,10,1,Gas,0,1,1311,15.6,0
T100019,43.96,11,2,travel,0,1,1643,8.5,0
T103702,33.06,15,0,electronics,0,1,11,31.6,0
T108507,125.35,5,1,gas,0,0,2094,10.2,0
T104410,136.24,23,1,electronics,0,1,2391,6.6,0
T100625,30.04,11,1,gas,0,1,2241,21.0,0
T103315,33.28,4,0,gas,0,0,478,68.4,0
T105395,21.27,23,0,online ,0,0,825,3.0,0
T106903,34.35,11,1,travel,0,1,848,13.2,0
T104344,42.75,4,2,restaurant,0,1,887,49.7,0
T103058,86.73,22,0,travel,0,1,1040,15.0,0
T106343,63.93,1,3,Grocery,0,1,2205,7.4,0
T102667,27.3,7,4,electronics,0,0,1679,4.4,0
T107586,44.88,11,0,online,0,0,508,20.3,0
T104853,21.49,16,1,electronics,0,0,2144,31.4,0
T101861,52.69,21,2,grocery,0,1,2359,74.0,0
T107924,43.59,11,1,online,0,0,879,18.1,0
T100243,52.77,6,0,electronics,0,1,177,1.0,0
T108229,15.64,9,3,restaurant,0,0,1560,2.9,0
T106075,251.4,14,0,grocery,0,1,1272,7.7,0
T101882,59.39,6,1,gas,0,1,1618,30.2,0
T105988,248.38,22,0,Electronics,0,0,564,53.1,0
T100004,185.31,1,1,gas,0,1,2151,5.7,0
T101971,93.99,16,0,online,0,1,2292,4.9,0
T108562,49.4,23,1,restaurant,0,1,294,92.0,0
T105817,326.32,7,1,Restaurant,0,0,1671,17.7,0
T103494,256.1,1,0,online,1,1,1055,4.5,0
T107310,61.24,6,1,grocery,0,0,437,4.6,0
T103573,115.4,18,3,online,0,1,23,27.6,0
T101810,45.86,10,0,Travel,0,1,2462,14.1,0
T108982,39.99,2,1,restaurant,0,1,368,112.3,0
T102606,45.04,17,1,online,0,0,1877,2.9,0
T103549,36.76,22,1,gas,0,0,1623,133.5,0
T108082,35.24,11,1,grocery,0,1,1271,37.1,0
T105122,41.13,18,2,electronics,1,0,43,2.6,0
T106549,43.66,18,0,grocery ,0,1,1825,4.8,0
T104503,41.51,3,1,online,0,0,675,2.5,0
T103282,27.1,7,3,grocery,0,0,1583,8.0,0
T101913,147.78,6,2,Restaurant,0,0,120,127.0,1
T100215,35.07,10,1,Electronics,1,0,1370,2.5,0
T100931,60.66,20,0,online,0,1,1011,11.8,0
T102250,30.75,7,0,grocery,0,0,1977,1.7,0
T101487,38.61,10,2,electronics ,0,0,1090,7.5,0
T100028,102.15,20,0,grocery,0,0,1003,31.5,0
T100824,81.22,2,1,gas,0,1,2226,7.6,0
T108667,55.6,2,2,gas,0,1,2168,6.7,0
T106077,45.2,0,1,gas,0,0,706,26.9,0
T108664,98.2,20,1,ONLINE,0,0,1825,40.9,0
T107974,28.85,11,0,restaurant,0,1,347,50.2,0
T104036,49.51,19,2,restaurant,0,0,157,116.7,0
T103639,25.56,20,2,Gas,0,0,2226,66.6,0
T106389,89.16,18,2,travel,0,0,2416,23.3,0
T104321,109.23,11,1,online,0,1,2062,63.6,0
T105547,20.32,1,1,gas,0,1,2281,5.8,0
T100911,31.38,23,1,online,0,0,2215,2.0,0
T108698,11.31,1,2,grocery,0,0,1329,7.5,0
T102349,36.78,1,3,electronics,0,1,719,8.9,0
T102386,168.23,20,2,grocery,0,0,2173,4.4,0
T105942,18.45,8,0,travel,0,1,820,44.1,0
T101090,23.5,10,1,restaurant,0,1,573,2.0,0
T100204,55.1,22,3,grocery,0,1,442,3.6,0
T101677,79.64,10,1,restaurant,0,1,1488,0.9,0
T101308,16.01,3,0,grocery,0,0,2333,197.3,0
T108836,12.13,21,0,grocery,0,1,1152,1.5,0
T101086,63.52,15,4,gas,0,1,2105,125.2,0
T108558,107.02,3,1,electronics,0,0,552,14.5,1
T100324,23.8,3,0,grocery,0,1,1963,15.5,0
T101312,28.42,10,0,gas,0,0,1451,29.7,0
T100964,14.18,16,1,grocery,0,1,2361,146.5,0
T106351,31.34,2,1,electronics,0,1,1310,4.1,0
T104638,-90.34,21,0,Restaurant,0,0,1949,5.3,0
T107413,491.43,4,1,online,1,1,1380,54.1,0
T101516,10.41,5,1,grocery,0,1,942,60.8,0
T102962,87.26,1,2,restaurant,0,0,1163,29.7,0
T106645,27.76,6,0,grocery,0,1,257,32.1,0
T108115,69.5,4,0,gas,0,1,1174,13.5,0
T101766,124.69,23,1,grocery,0,1,946,24.3,0
T103776,22.95,17,1,Gas,0,1,1901,9.5,0
T105448,10.01,23,0,restaurant,0,0,2033,13.9,0
T101835,87.93,23,1,travel,0,1,2488,6.9,0
T105973,44.87,5,2,grocery,0,1,1226,4.7,0
T103115,26.68,19,1,online,0,1,1920,38.0,0
T102506,87.11,10,0,Grocery,0,0,1414,13.3,0
T107324,72.86,23,0,electronics,0,0,1680,13.4,0
T103825,73.62,13,0,grocery ,1,0,179,26.1,0
T103692,173.34,7,4,Grocery,0,1,1221,69.3,0
T104165,186.17,6,1,grocery,0,0,963,43.4,0
T108987,39.73,16,1,grocery,0,1,1945,36.0,0
T105376,29.7,21,0,electronics,0,0,1834,23.2,0
T102474,125.37,22,0,electronics,0,0,1688,31.5,0
T107566,100.01,8,1,online,0,1,1747,28.2,0
T101489,131.37,10,1,travel,0,0,1627,13.0,0
T106743,38.38,18,0,online,0,1,2320,0.3,0
T103938,119.48,14,1,online,0,0,402,1.0,0
T105885,41.28,9,1,online,0,0,1342,3.9,0
T100620,61.95,8,0,online,0,0,1501,10.5,1
T107163,40.18,8,1,online,0,0,1602,21.3,0
T104169,21.63,13,2,travel,0,0,1996,45.1,0
T102923,75.29,11,0,online ,0,0,182,2.2,0
T106921,211.79,1,0,restaurant,1,0,402,11.7,1
T106366,73.23,9,0,online ,0,1,1766,25.9,0
T104524,13.39,7,0,restaurant,0,1,1117,8.7,0
T101691,123.35,22,1,gas,0,0,1218,5.3,0
T107294,78.53,3,0,grocery,0,0,2136,6.6,0
T102290,40.25,11,0,restaurant,0,0,1067,2.7,0
T106414,48.62,5,0,Restaurant,0,1,1319,58.9,0
T100901,17.19,9,1,grocery,0,1,1352,379.5,0
T108730,47.39,13,0,Gas,1,1,668,26.1,0
T104243,56.48,19,1,gas,0,1,1146,0.8,0
T108174,57.43,18,1,online,0,0,815,2.2,0
T107373,100.32,23,1,gas,0,1,439,17.2,0
T108870,130.66,16,1,grocery,0,1,1220,15.2,0
T107367,62.03,22,3,grocery,0,1,885,165.2,0
T104448,23.07,15,1,online,0,1,2333,5.4,0
T105386,81.01,11,1,grocery,0,1,2327,34.0,0
T107388,57.81,7,0,electronics,0,1,1026,86.1,0
T101816,118.9,4,2,electronics,0,0,541,8.7,0
T102757,31.03,13,0,electronics,0,0,2459,14.0,0
T105060,239.27,23,1,restaurant,0,0,1955,15.5,0
T100278,24.66,0,3,grocery,0,0,683,20.5,1
T100508,21.76,23,0,grocery ,0,0,2228,16.6,0
T105219,170.59,0,3,electronics,0,0,1392,19.1,0
T104103,22.24,7,0,Gas,0,1,768,7.1,0
T104788,11.23,18,1,travel,0,0,399,37.6,1
T103721,22.2,22,1,gas,0,1,2087,41.8,0
T108270,49.43,12,2,online,0,1,2285,39.1,0
T103217,93.81,8,0,grocery,0,1,1260,7.9,0
T101799,12.29,15,0,travel,0,0,2087,52.6,0
T104560,51.67,21,1,travel,0,0,573,11.3,0
T106448,18.48,11,2,online,1,0,2347,50.8,0
T101398,11.07,2,3,Gas,1,1,997,31.7,1
T105661,92.41,18,0,grocery,0,1,2285,1.3,0
T106042,49.42,10,1,travel,0,0,216,6.4,0
T100436,126.2,13,1,online,0,0,2304,27.8,0
T105271,81.88,13,2,gas,0,0,2286,37.6,0
T106583,42.06,13,1,online,0,0,1299,36.2,0
T102374,77.93,9,5,Electronics,0,0,917,16.2,0
T108777,17.0,18,1,online,0,0,927,61.7,0
T107734,78.26,11,1,Electronics,0,0,466,12.1,0
T103896,67.63,21,1,grocery,0,1,2373,2.9,0
T103607,214.85,20,4,electronics,0,0,1278,40.3,1
T106251,67.66,10,1,electronics,0,1,1940,2.5,0
T106741,147.96,9,2,travel,0,0,835,28.2,1
T101062,63.05,4,1,online,0,0,1273,28.6,0
T103881,35.37,12,1,restaurant,0,0,1054,16.8,0
T107175,68.4,20,2,online,0,1,1689,4.0,0
T105195,8.74,11,1,grocery,0,1,965,19.2,0
T100061,81.71,20,3,Grocery,0,0,271,19.0,0
T106765,37.5,7,0,online,0,1,1174,4.9,0
T101005,48.11,21,0,grocery,1,1,834,19.7,0
T102365,8.44,19,1,online,0,1,558,8.4,0
T103716,141.79,9,1,online ,0,1,1400,210.9,0
T104238,47.93,22,1,restaurant,0,1,722,30.9,0
T105152,22.71,19,2,online,0,0,2496,29.7,0
T105455,31.86,13,1,electronics,0,0,1883,5.5,0
T106980,24.13,5,1,grocery,0,0,2454,60.6,0
T108855,38.24,17,2,travel,0,1,655,85.4,0
T103877,64.53,22,2,travel,0,0,496,14.2,0
T100149,525.54,12,0,grocery,0,0,417,29.9,0
T103213,18.89,14,1,gas,0,1,1880,3.1,0
T106784,151.44,6,0,travel,0,0,97,30.0,0
T107850,104.88,19,2,electronics,0,0,582,302.2,0
T106331,38.22,4,1,restaurant,0,1,164,2.1,0
T107187,23.53,13,1,gas,1,1,1950,3.9,0
T105529,15.43,7,0,gas,0,1,2137,10.8,0
T105223,78.6,6,1,electronics,0,0,842,10.2,0
T106700,21.54,20,1,online,0,1,1939,46.3,0
T105327,130.29,0,2,gas,0,1,221,1.9,0
T101756,32.85,0,0,restaurant,0,1,719,3.2,0
T108765,51.77,15,4,restaurant,0,0,1521,30.3,0
T104199,263.83,11,3,electronics ,0,0,1684,17.6,0
T108707,46.41,2,2,grocery,0,1,1817,37.0,0
T105476,47.01,14,2,Restaurant,0,0,304,16.2,0
T102338,98.02,20,0,restaurant,0,0,641,22.8,0
T104823,22.97,20,0,online,0,1,1536,8.9,0
T106477,11.12,19,1,restaurant,0,0,1690,6.4,0
T107972,75.75,4,2,grocery,0,0,1684,1.6,0
T102635,138.74,9,4,online,1,1,1876,8.7,0
T107319,33.97,1,0,travel,0,1,2086,176.1,0
T104825,35.74,3,0,grocery,0,1,905,7.2,0
T106608,98.52,13,1,grocery ,0,1,1360,34.8,0
T101047,265.89,1,0,online,0,0,345,18.5,1
T103604,62.45,0,1,Gas,0,0,321,194.8,0
T104155,73.19,10,1,gas,0,0,2038,27.3,0
T106355,17.42,21,0,online,0,0,340,3.4,0
T103047,221.55,7,0,online,0,0,1994,16.2,0
T108065,140.1,9,0,travel,0,0,1368,0.7,0
T108761,14.03,12,3,gas,0,0,229,3.5,0
T106613,71.82,20,0,gas,1,1,663,21.6,0
T101597,244.65,1,1,gas,0,1,395,67.1,0
T104466,33.51,7,2,electronics,1,0,2244,9.8,0
T100658,99.23,20,2,grocery ,0,1,1555,15.8,0
T100419,59.49,15,1,electronics ,0,1,836,1.5,0
T106452,122.77,4,1,gas,0,0,1629,10.2,0
T102018,69.08,1,1,Electronics,0,1,1139,6.9,0
T104571,31.81,8,1,gas,0,0,1664,13.7,0
T107616,85.98,15,1,electronics,1,1,1384,20.0,0
T101724,118.03,19,0,restaurant,0,1,431,5.0,0
T108042,179.45,8,0,restaurant,0,0,2028,6.8,0
T108823,85.17,13,0,Restaurant,0,1,793,3.8,0
T102775,73.5,21,0,gas,0,1,2087,10.0,0
T108136,104.0,3,2,travel,0,0,20,15.9,0
T100597,45.35,13,3,gas,0,1,1003,2.1,0
T108276,20.59,19,2,gas,0,0,487,9.1,0
T108360,59.66,3,1,travel,0,1,221,15.6,0
T104693,50.72,13,2,restaurant,0,1,735,73.7,0
T107303,29.19,21,1,online,0,0,474,1.9,0
T104824,50.32,8,1,grocery,0,0,928,8.8,0
T103155,56.87,14,2,electronics,0,0,530,231.3,0
T106380,30.68,10,1,online,0,1,2364,40.8,0
T108842,27.94,12,1,grocery,0,1,1460,13.7,0
T103470,86.47,21,0,online,0,0,189,106.4,0
T108314,25.4,4,1,restaurant,0,0,1828,28.6,0
T108833,59.56,6,3,Restaurant,0,1,2281,0.6,0
T105810,17.61,11,2,grocery,0,0,2407,13.5,0
T102046,70.94,14,2,restaurant,0,0,2151,15.8,0
T108292,84.63,13,1,restaurant,0,1,868,33.0,0
T107153,32.88,16,1,travel,1,1,1312,7.0,0
T105952,184.6,6,3,online,0,1,2109,6.3,0
T101547,51.35,17,1,restaurant,0,0,2098,3.4,0
T100631,44.09,23,2,Restaurant,0,0,156,29.6,0
T105460,17.85,3,0,online,0,0,2374,27.4,0
T107043,6.98,13,1,online,1,0,750,130.6,0
T101637,73.85,20,1,electronics,0,0,105,7.8,0
T104494,7.54,11,1,online,0,1,1712,8.7,0
T107791,19.11,13,1,gas,0,1,454,1.6,0
T104861,50.34,6,1,grocery,1,1,233,4.5,0
T104881,210.76,18,0,electronics,0,0,2288,4.0,0
T104840,68.95,3,1,restaurant,0,1,2407,5.1,0
T101382,17.34,19,0,grocery,0,1,1530,13.8,0
T101042,27.78,11,1,gas,0,1,1248,8.5,0
T108214,56.21,10,0,grocery,0,0,666,6.8,0
T105709,213.42,15,1,gas,0,1,383,6.9,0
T103039,125.09,19,0,online,0,0,1663,102.9,0
T102155,24.09,12,1,grocery,0,0,998,8.9,0
T100846,22.93,17,2,online,0,1,1018,14.1,0
T105047,38.08,13,0,gas,0,1,2159,38.1,0
T104498,-143.8,23,0,Online,0,0,1681,70.4,0
T106363,22.85,23,0,online,0,0,497,18.3,0
T105344,31.23,2,0,grocery,0,0,1318,2.9,0
T106027,52.75,4,2,online,0,0,1712,40.3,0
T103291,18.53,4,1,grocery,0,0,1722,16.7,0
T101725,26.88,4,0,gas,0,0,1958,6.3,0
T104035,82.28,13,3,grocery,0,1,316,22.3,0
T101244,64.19,1,1,electronics,0,0,2395,10.4,0
T104807,4.7,19,1,grocery,0,0,841,7.4,0
T102419,54.33,15,0,gas,1,1,60,1.7,0
T106069,139.71,10,2,gas,0,1,32,23.0,0
T105185,77.33,16,3,electronics,0,0,721,206.8,1
T103273,66.17,19,0,grocery,1,1,734,11.7,0
T103954,138.1,9,1,gas,0,0,1947,8.3,0
T102266,40.83,3,3,electronics,0,0,1064,5.0,0
T101668,28.97,14,3,grocery,0,0,381,3.2,0
T102220,18.41,6,0,grocery,0,1,139,5.4,0
T107287,162.19,8,2,online,0,0,2096,11.9,0
T103124,60.53,17,1,online,0,0,1170,10.6,0
T103184,36.23,11,1,grocery,0,1,1069,1.4,0
T103561,61.51,9,1,gas,1,0,723,11.6,0
T108550,185.89,2,0,online,0,1,1953,37.4,0
T104218,143.65,13,1,grocery,1,0,2113,6.9,0
T105291,81.18,5,0,gas,0,0,1197,9.4,0
T102393,153.89,7,4,grocery,0,1,1442,8.3,0
