customer_id,recency_days,frequency,monetary,tenure_months,email_opens_90d,prior_responses,age,responded
C43274,22,8,363.0,1,5,2,18.0,0
C42687,402,2,272.0,55,2,0,63.0,0
C42679,406,2,565.0,61,0,0,38.0,0
C41201,107,13,954.0,59,7,0,43.0,0
C41299,111,8,583.0,46,22,2,46.0,0
C44031,28,3,303.0,2,8,2,34.0,0
C42460,227,5,423.0,67,3,0,43.0,0
C40013,15,20,2291.0,58,11,4,45.0,0
C42531,427,3,429.0,70,1,0,60.0,0
C40760,21,34,2904.0,68,27,2,32.0,1
C43106,274,1,635.0,61,3,0,60.0,0
C42523,247,5,711.0,61,4,0,64.0,0
C43821,52,3,332.0,11,13,1,20.0,0
C40656,24,27,1913.0,57,29,2,35.0,1
C43189,37,8,381.0,6,12,3,47.0,0
C40536,17,24,2738.0,62,31,6,37.0,1
C40967,20,25,1308.0,64,23,1,59.0,0
C43775,35,9,261.0,12,12,1,18.0,0
C41665,65,8,368.0,54,19,2,47.0,0
C42650,500,3,638.0,70,2,2,35.0,0
C41662,84,11,663.0,45,11,1,25.0,0
C43491,33,7,360.0,10,13,1,31.0,0
C42211,374,2,497.0,50,3,0,62.0,0
C41135,103,5,770.0,38,22,1,44.0,0
C43416,21,4,395.0,1,10,2,18.0,0
C41593,93,11,1164.0,51,11,2,59.0,0
C41458,99,11,848.0,53,15,2,37.0,0
C40482,18,11,2346.0,70,41,6,42.0,1
C41244,89,13,723.0,41,10,1,37.0,0
C43557,42,4,297.0,1,8,0,,0
C42178,388,4,426.0,64,2,0,63.0,0
C44114,24,6,324.0,22,7,1,35.0,0
C43111,294,5,344.0,61,1,0,47.0,0
C44057,29,3,193.0,1,15,0,31.0,0
C43410,39,6,273.0,1,10,1,25.0,0
C40693,20,20,2830.0,65,28,3,44.0,0
C43794,20,7,305.0,21,14,0,43.0,0
C42073,77,11,814.0,45,16,1,25.0,0
C42120,223,5,89.0,68,3,0,58.0,0
C42562,352,3,491.0,51,1,0,49.0,0
C43554,34,7,217.0,5,10,0,26.0,0
C41539,49,13,971.0,34,10,1,63.0,1
C41578,67,15,926.0,46,15,1,18.0,0
C43992,48,7,356.0,10,11,0,18.0,0
C42060,92,16,984.0,46,11,2,51.0,0
C41471,67,16,982.0,50,9,0,40.0,0
C43964,37,7,314.0,4,13,1,43.0,0
C43571,37,7,255.0,12,16,2,18.0,1
C42984,295,3,363.0,48,2,0,48.0,0
C42256,290,2,414.0,56,0,2,66.0,0
C42351,234,3,464.0,55,2,1,51.0,0
C41600,89,17,784.0,41,13,0,34.0,0
C42668,399,4,471.0,58,1,0,41.0,0
C43987,36,8,207.0,1,10,1,38.0,0
C44140,63,7,302.0,18,5,0,34.0,0
C42613,321,3,381.0,53,3,0,58.0,0
C41533,98,9,1178.0,36,18,0,55.0,0
C42741,420,1,274.0,44,1,1,55.0,0
C40726,21,23,3301.0,72,21,3,35.0,1
C43063,279,4,288.0,68,2,0,56.0,0
C41906,107,13,880.0,53,9,0,47.0,0
C42388,355,4,529.0,56,2,1,44.0,0
C40811,6,7,2084.0,67,17,3,32.0,1
C41370,79,6,965.0,37,11,0,46.0,1
C42868,193,7,456.0,50,2,1,40.0,0
C40153,20,18,2234.0,74,37,5,41.0,0
C41328,100,11,828.0,50,13,1,44.0,0
C44112,38,6,450.0,1,5,1,31.0,0
C42859,365,5,642.0,64,1,0,65.0,0
C40042,25,24,3438.0,57,24,7,36.0,1
C41240,81,12,1006.0,57,8,2,48.0,1
C41418,105,15,830.0,36,3,1,39.0,0
C40878,23,28,1097.0,62,29,7,55.0,1
C43743,20,6,231.0,9,7,2,35.0,0
C41949,59,8,1029.0,44,16,0,38.0,0
C43733,36,5,408.0,8,7,1,27.0,0
C42781,285,1,263.0,57,3,0,54.0,0
C41483,106,18,1010.0,43,10,2,49.0,0
C42471,332,4,582.0,66,5,0,58.0,0
C40359,17,26,,76,31,3,39.0,0
C40055,15,17,2800.0,56,37,8,34.0,1
C40879,15,28,1958.0,62,32,5,38.0,1
C41318,79,7,1473.0,34,16,0,48.0,0
C42633,357,2,359.0,64,2,0,50.0,0
C40026,24,23,2870.0,62,30,4,57.0,0
C40680,33,19,1541.0,52,29,3,50.0,1
C41238,81,17,1010.0,58,17,1,44.0,0
C41513,57,6,1155.0,41,13,1,37.0,0
C40135,18,23,2480.0,64,32,4,42.0,0
C41534,87,18,815.0,41,10,2,48.0,0
C42258,283,3,309.0,41,3,0,53.0,0
C42828,275,4,485.0,65,3,0,44.0,0
C41377,106,5,1002.0,58,11,1,42.0,0
C44047,29,8,397.0,10,12,1,33.0,1
C42103,373,2,320.0,66,2,0,40.0,0
C42511,276,4,388.0,57,0,1,62.0,0
C41000,76,14,1317.0,41,15,0,29.0,0
C41862,47,17,1350.0,41,13,0,26.0,0
C42264,433,5,407.0,57,1,0,51.0,0
C43231,47,6,193.0,12,9,0,26.0,0
C41064,88,11,667.0,47,15,0,38.0,0
C40396,19,21,1669.0,65,32,4,57.0,0
C41498,78,12,758.0,39,10,1,42.0,0
C40053,18,19,1726.0,61,36,2,41.0,0
C42293,260,1,529.0,56,1,1,52.0,0
C44106,21,5,319.0,18,7,1,39.0,1
C42941,217,4,255.0,68,1,1,33.0,0
C42652,369,4,569.0,62,3,0,36.0,0
C40178,17,19,2583.0,60,42,2,54.0,0
C43248,33,8,339.0,2,8,0,43.0,0
C42788,465,2,598.0,62,1,0,58.0,0
C40507,21,19,1829.0,63,20,1,41.0,0
C43212,34,6,214.0,16,13,1,51.0,0
C40300,12,19,1639.0,68,35,6,31.0,0
C41552,77,11,970.0,44,11,2,47.0,0
C43275,28,4,278.0,3,14,0,29.0,0
C41663,87,6,857.0,45,2,1,46.0,0
C43843,29,4,237.0,3,17,0,37.0,0
C41001,57,12,804.0,50,19,2,46.0,0
C43261,37,3,216.0,11,12,0,46.0,0
C40078,19,24,918.0,53,35,2,44.0,0
C40995,12,16,2754.0,73,33,2,33.0,1
C43709,43,10,173.0,16,9,1,21.0,0
C40726,21,23,3301.0,72,21,3,35.0,1
C40228,17,18,1604.0,56,32,2,35.0,0
C40818,14,23,2038.0,66,38,2,32.0,1
C41397,41,10,1068.0,53,14,1,58.0,0
C40988,12,16,2200.0,64,18,3,71.0,1
C44036,55,4,190.0,8,6,1,29.0,0
C40029,18,16,2169.0,71,39,4,51.0,1
C41657,89,7,695.0,55,7,0,46.0,0
C40561,23,29,2913.0,57,47,1,42.0,0
C43464,34,7,346.0,10,9,1,21.0,0
C40225,15,33,3544.0,72,36,1,54.0,1
C40005,21,15,2275.0,73,31,4,23.0,1
C41227,155,12,661.0,49,11,1,40.0,0
C40444,10,21,,62,50,0,28.0,1
C43443,34,7,220.0,9,11,1,24.0,0
C40032,24,21,2229.0,63,33,3,45.0,1
C43010,232,4,277.0,51,4,0,54.0,0
C40965,21,25,1914.0,73,26,2,38.0,1
C41681,64,9,1081.0,52,10,0,36.0,0
C40893,17,18,1812.0,64,24,4,46.0,0
C40668,9,30,1661.0,75,38,3,45.0,1
C42943,219,4,334.0,53,2,1,45.0,0
C42210,217,3,281.0,55,2,0,52.0,0
C43006,217,5,324.0,51,2,0,66.0,0
C41358,79,14,1008.0,44,11,2,47.0,1
C41406,46,13,,51,18,1,35.0,0
C43726,43,6,149.0,17,9,1,18.0,0
C43539,32,6,394.0,3,10,1,39.0,0
C41396,74,12,1048.0,53,18,0,48.0,0
C40151,15,23,3182.0,64,45,1,34.0,0
C43007,274,4,291.0,63,3,0,37.0,0
C43893,28,3,327.0,13,6,0,35.0,0
C40222,22,26,2664.0,63,32,1,39.0,1
C43075,423,2,409.0,57,2,0,40.0,0
C43624,44,9,288.0,8,10,0,24.0,1
C40702,22,21,935.0,59,29,5,27.0,1
C41666,59,12,,33,16,1,67.0,0
C43501,40,4,280.0,7,7,1,38.0,0
C43889,25,7,141.0,1,9,0,27.0,0
C41444,94,8,826.0,36,13,3,42.0,0
C42950,355,3,434.0,54,1,2,39.0,0
C43517,35,7,389.0,10,2,1,27.0,0
C40854,24,22,3306.0,64,35,2,34.0,1
C41832,112,14,1053.0,50,10,2,54.0,0
C43113,314,1,328.0,62,1,0,64.0,0
C42881,249,2,429.0,59,1,0,48.0,0
C43294,26,5,210.0,18,14,1,48.0,0
C41586,109,10,858.0,55,10,1,31.0,1
C43698,23,7,400.0,7,6,1,26.0,0
C41525,46,10,1069.0,47,16,1,52.0,1
C40113,4,7,3418.0,66,42,4,48.0,1
C42096,104,14,,36,10,0,37.0,0
C42337,375,2,225.0,61,0,0,65.0,0
C41100,67,5,831.0,47,15,0,60.0,0
C43069,343,2,599.0,52,2,1,51.0,0
C40206,22,22,3557.0,60,36,2,30.0,0
C43851,43,2,421.0,1,14,0,31.0,0
C41147,85,9,1407.0,45,12,4,32.0,0
C43021,397,3,324.0,56,2,0,46.0,0
C41821,66,9,761.0,45,12,1,65.0,0
C43136,292,1,586.0,69,2,1,49.0,0
C41410,61,10,622.0,55,11,0,57.0,1
C43297,32,5,150.0,8,11,0,35.0,0
C43238,35,6,197.0,6,12,2,21.0,0
C42680,257,2,486.0,46,1,0,50.0,1
C42823,271,2,554.0,59,2,0,59.0,0
C40889,24,27,2322.0,67,21,4,57.0,0
C43524,56,8,257.0,1,15,0,27.0,0
C40899,20,20,2837.0,62,31,3,59.0,1
C40832,20,22,3327.0,62,40,2,30.0,0
C41245,77,11,1214.0,44,20,1,52.0,1
C42731,353,1,237.0,56,5,0,55.0,0
C44137,29,6,344.0,18,11,0,35.0,0
C43333,40,9,466.0,4,12,0,34.0,0
C42665,344,1,219.0,60,2,0,57.0,0
C41241,85,18,716.0,30,24,1,46.0,0
C41982,100,8,1056.0,42,10,0,57.0,0
C43386,28,7,259.0,12,10,0,27.0,1
C42733,265,3,448.0,40,3,0,48.0,0
C40869,18,21,1482.0,76,23,3,47.0,1
C41659,115,4,1044.0,35,10,2,47.0,0
C43233,39,6,283.0,12,4,0,32.0,0
C40673,13,15,2246.0,55,31,4,27.0,1
C42797,335,4,428.0,58,0,1,75.0,0
C43050,294,3,568.0,54,1,0,31.0,0
C43710,36,5,300.0,1,9,0,29.0,0
C42456,293,4,365.0,49,2,0,50.0,0
C42677,265,3,307.0,55,0,0,64.0,0
C41374,115,15,864.0,28,17,1,43.0,0
C43397,41,6,198.0,12,6,2,40.0,0
C41676,74,15,1244.0,36,18,1,34.0,0
C43078,307,3,360.0,62,0,0,59.0,0
C43791,35,7,178.0,3,15,1,18.0,1
C42694,462,4,427.0,66,3,0,44.0,0
C40139,17,39,2708.0,67,8,1,56.0,0
C40489,13,29,2790.0,65,40,4,52.0,1
C40913,18,15,3474.0,65,28,5,52.0,1
C41615,52,9,881.0,47,18,0,51.0,0
C43644,46,8,426.0,8,12,0,29.0,0
C43424,54,5,465.0,7,4,3,30.0,0
C41671,88,17,880.0,54,6,2,48.0,0
C42213,282,6,255.0,66,3,0,46.0,0
C41898,86,13,1311.0,48,13,0,70.0,1
C43736,41,8,456.0,17,9,0,26.0,0
C40812,11,24,2258.0,54,33,5,45.0,0
C40214,22,16,2787.0,71,20,0,18.0,1
C41943,88,4,1171.0,53,18,1,37.0,0
C43811,24,5,163.0,9,8,0,18.0,0
C43369,38,5,256.0,1,13,1,30.0,1
C43466,46,13,308.0,20,16,2,18.0,0
C42179,401,3,494.0,53,2,0,59.0,0
C40314,21,19,1834.0,73,28,4,37.0,0
C42186,348,3,479.0,59,3,0,42.0,0
C43895,37,7,279.0,1,5,1,34.0,0
C44060,31,5,376.0,1,11,1,27.0,0
C40416,14,21,2360.0,60,36,6,46.0,1
C41029,76,16,381.0,43,11,2,44.0,0
C42086,119,11,956.0,53,18,1,22.0,0
C43321,35,8,306.0,1,9,3,18.0,0
C43450,28,4,299.0,4,13,0,44.0,0
C42101,382,3,468.0,49,2,1,59.0,0
C42754,147,4,227.0,60,1,0,53.0,0
C40136,22,15,1533.0,52,21,2,33.0,1
C40746,25,27,2266.0,52,31,1,66.0,1
C41474,100,11,749.0,32,22,3,55.0,0
C41122,79,11,576.0,56,13,0,46.0,0
C40793,18,19,1710.0,59,33,0,49.0,1
C40035,19,37,,51,37,3,39.0,0
C40025,17,26,1533.0,66,26,3,55.0,1
C40657,17,25,2201.0,55,37,4,61.0,1
C41402,101,12,872.0,44,9,1,43.0,0
C40449,23,32,1464.0,67,10,1,34.0,0
C42626,312,2,367.0,56,1,0,57.0,0
C43432,34,4,284.0,1,11,0,34.0,0
C43296,52,5,409.0,9,11,0,18.0,0
C43124,257,4,379.0,49,2,1,65.0,0
C41401,77,12,,40,13,2,47.0,1
C43282,49,6,272.0,1,12,0,18.0,0
C41258,127,10,652.0,51,6,1,42.0,1
C42350,329,6,460.0,60,1,0,54.0,0
C40751,25,11,2773.0,59,31,3,42.0,1
C41270,73,12,1081.0,52,14,1,36.0,0
C40434,12,26,2472.0,67,43,4,44.0,0
C41449,72,13,1309.0,45,14,2,49.0,0
C42421,152,5,378.0,61,2,0,38.0,0
C41052,78,19,539.0,43,19,0,38.0,1
C42581,194,4,321.0,33,1,2,58.0,0
C42825,369,2,374.0,53,3,0,42.0,0
C42437,278,3,455.0,66,2,0,41.0,0
C40244,14,17,1643.0,71,21,3,37.0,0
C42151,419,3,519.0,58,2,0,57.0,0
C40276,16,31,2335.0,55,22,1,35.0,1
C42441,325,3,375.0,71,3,0,77.0,0
C42158,160,3,516.0,65,1,0,55.0,0
C40588,15,28,1738.0,51,28,3,33.0,0
C42207,221,4,321.0,49,1,1,52.0,0
C40970,15,28,2097.0,59,26,5,53.0,1
C42795,216,2,395.0,64,4,1,34.0,0
C43858,9,9,311.0,9,9,2,41.0,0
C41947,84,13,721.0,52,15,0,48.0,0
C43750,49,11,382.0,1,12,0,26.0,0
C43184,37,6,297.0,12,12,0,32.0,0
C42708,449,2,383.0,61,1,0,57.0,0
C43828,13,6,398.0,1,10,1,38.0,0
C42387,216,0,,58,1,0,48.0,0
C42377,261,2,497.0,67,1,0,43.0,0
C43334,30,7,283.0,9,12,0,18.0,0
C41759,118,12,1376.0,38,9,1,45.0,0
C42181,197,3,457.0,65,1,0,46.0,0
C42685,248,3,580.0,57,3,0,57.0,0
C41323,86,12,679.0,42,12,5,37.0,1
C40167,21,36,2255.0,59,37,0,42.0,0
C42272,98,3,304.0,61,1,0,61.0,1
C40927,18,20,2654.0,60,45,2,41.0,1
C42908,384,4,329.0,65,2,0,57.0,0
C43226,34,11,223.0,1,13,1,26.0,0
C43068,219,1,539.0,52,3,0,75.0,0
C42165,216,4,404.0,58,4,0,69.0,0
C40024,22,23,3148.0,60,23,0,44.0,0
C40806,24,27,2358.0,45,39,2,40.0,1
C44160,38,0,258.0,4,9,1,32.0,0
C40443,10,21,1358.0,73,28,5,42.0,0
C41779,127,14,984.0,42,12,2,48.0,1
C40150,19,17,2856.0,53,19,0,28.0,1
C43625,50,4,437.0,1,5,0,18.0,0
C44071,44,7,252.0,15,10,0,37.0,0
C42142,167,2,605.0,60,2,0,47.0,0
C40754,28,22,2411.0,51,46,5,36.0,1
C42265,119,3,458.0,46,3,0,42.0,0
C43717,46,3,243.0,10,7,1,18.0,0
C42429,259,3,335.0,51,1,0,37.0,0
C41047,63,11,512.0,42,17,2,28.0,0
C40780,21,24,2366.0,61,16,3,54.0,1
C40900,17,11,,55,25,2,41.0,0
C43035,251,2,514.0,46,1,0,40.0,0
C40864,15,25,3067.0,66,33,6,45.0,1
C41952,65,8,801.0,53,13,0,53.0,0
C42340,405,5,351.0,62,2,1,48.0,0
C42760,185,3,581.0,65,3,1,60.0,0
C41197,105,12,1175.0,43,12,1,59.0,0
C40100,15,27,2726.0,66,39,6,33.0,1
C41049,68,14,950.0,52,9,0,42.0,1
C41627,78,14,1001.0,47,16,0,47.0,0
C44113,61,5,228.0,4,5,2,25.0,0
C42831,239,4,341.0,71,3,0,53.0,0
C42443,370,1,466.0,58,3,1,45.0,0
C42537,424,2,410.0,60,2,0,61.0,0
C41271,97,18,899.0,63,17,1,36.0,0
C41758,29,12,1316.0,41,19,2,24.0,1
C43911,15,2,249.0,11,10,0,21.0,0
C42748,266,4,779.0,59,3,0,51.0,0
C41378,60,16,1335.0,39,14,0,50.0,1
C40766,15,31,2925.0,58,50,3,42.0,1
C40750,12,28,1985.0,75,39,4,46.0,1
C40962,27,14,1888.0,65,30,3,51.0,1
C43409,48,9,325.0,10,9,0,34.0,0
C43955,25,6,279.0,8,9,1,39.0,0
C43660,57,6,267.0,10,12,0,32.0,0
C43060,315,3,608.0,55,3,0,54.0,0
C42290,331,6,297.0,77,2,0,66.0,0
C40168,10,7,2019.0,48,37,4,43.0,1
C40073,26,32,2693.0,77,21,2,45.0,0
C42607,431,6,627.0,58,2,1,50.0,0
C44087,32,5,332.0,5,6,1,53.0,0
C42378,87,2,330.0,50,4,0,43.0,0
C44005,40,6,331.0,7,3,1,39.0,1
C41883,83,12,1139.0,38,5,1,42.0,0
C42166,153,4,427.0,52,1,1,48.0,0
C41138,102,9,1017.0,47,19,0,69.0,0
C42568,278,4,474.0,59,3,0,50.0,0
C42761,308,3,449.0,60,2,1,66.0,0
C40992,16,22,2466.0,55,46,3,33.0,0
C42053,98,6,651.0,51,12,1,40.0,0
C41499,96,16,1045.0,47,7,0,53.0,0
C42302,495,2,372.0,65,1,1,76.0,0
C43216,31,7,325.0,3,11,0,21.0,0
C41905,37,15,619.0,45,10,0,28.0,0
C41093,47,11,795.0,44,10,2,51.0,0
C43086,141,4,476.0,54,2,0,61.0,0
C41384,37,6,796.0,37,17,2,32.0,0
C42431,380,2,461.0,68,4,1,43.0,0
C43441,28,4,420.0,8,13,0,43.0,0
C43150,45,8,350.0,16,10,2,35.0,0
C41738,59,10,1413.0,38,14,2,36.0,0
C43866,47,6,310.0,1,14,0,28.0,0
C41503,75,16,977.0,43,13,3,67.0,0
C42564,500,3,418.0,59,3,2,65.0,0
C41631,84,17,700.0,33,20,0,67.0,1
C43724,34,7,311.0,1,13,1,47.0,0
C42102,264,1,168.0,61,1,0,58.0,0
C42515,181,3,528.0,74,3,0,58.0,0
C40266,14,36,2106.0,51,38,4,50.0,0
C41033,70,8,1225.0,39,13,0,45.0,0
C41829,103,3,710.0,39,13,1,65.0,0
C42631,283,1,151.0,53,1,0,65.0,0
C42814,212,4,485.0,67,2,0,55.0,0
C43586,21,4,386.0,7,10,0,24.0,0
C42585,192,6,352.0,67,3,0,42.0,0
C41844,95,9,1013.0,43,19,1,34.0,0
C43800,47,13,394.0,1,14,0,21.0,0
C44177,35,5,336.0,10,19,1,18.0,0
C42107,189,1,369.0,50,3,0,56.0,0
C43575,46,6,400.0,1,8,2,26.0,0
C43855,33,2,318.0,3,20,1,50.0,0
C42214,221,4,478.0,56,1,0,66.0,0
C40144,20,24,2397.0,60,24,3,23.0,1
C42863,331,4,285.0,67,3,0,70.0,0
C40331,8,21,2220.0,62,41,7,37.0,1
C43761,44,8,321.0,16,6,1,28.0,0
C44043,43,5,455.0,2,11,0,23.0,0
C41973,105,4,1246.0,53,10,0,35.0,0
C40247,18,27,2854.0,62,27,2,40.0,0
C40373,24,19,2202.0,62,35,3,42.0,1
C40380,23,19,2920.0,55,41,6,49.0,1
C43544,29,6,205.0,5,15,1,40.0,0
C42547,368,4,477.0,61,2,1,59.0,0
C40320,9,14,2468.0,72,29,5,27.0,1
C42239,257,2,287.0,59,2,1,61.0,0
C40636,23,30,2418.0,54,31,1,43.0,1
C42664,268,2,547.0,56,2,0,57.0,0
C41587,86,6,1070.0,52,21,0,39.0,0
C44131,33,5,268.0,1,11,0,33.0,0
C41331,74,12,526.0,38,15,1,34.0,0
C41584,70,10,941.0,37,18,0,45.0,0
C43849,33,7,255.0,1,11,1,38.0,0
C43792,58,5,9.0,10,7,0,20.0,0
C42614,228,2,517.0,52,1,1,57.0,0
C43573,26,2,323.0,1,10,1,28.0,0
C43699,33,7,354.0,3,6,0,44.0,0
C42282,244,3,542.0,66,1,0,55.0,0
C42674,169,1,572.0,54,3,0,43.0,0
C41214,74,13,972.0,47,13,0,37.0,0
C40430,17,19,2589.0,52,34,3,18.0,1
C41010,97,12,941.0,53,19,0,43.0,0
C43567,28,6,370.0,1,11,1,28.0,0
C43024,396,3,602.0,65,2,0,78.0,0
C40191,22,23,2604.0,67,30,2,57.0,0
C43874,30,10,192.0,1,10,2,37.0,0
C41175,83,5,851.0,58,21,6,49.0,0
C43763,24,8,319.0,9,13,0,39.0,0
C40435,14,35,1897.0,51,41,4,52.0,1
C42884,368,5,256.0,55,0,0,44.0,0
C43981,35,5,211.0,7,12,0,21.0,0
C41690,85,7,1097.0,62,9,0,44.0,0
C41942,56,10,792.0,48,20,1,35.0,1
C41280,125,12,818.0,42,11,1,42.0,0
C41899,52,16,1119.0,40,12,0,39.0,0
C43350,26,3,320.0,2,12,1,24.0,0
C41186,31,9,754.0,48,14,2,52.0,1
C41016,54,7,495.0,47,11,0,64.0,0
C42232,243,2,474.0,54,3,0,46.0,0
C40687,13,26,1967.0,64,26,2,47.0,0
C41565,50,8,896.0,43,19,2,39.0,1
C40638,18,17,2790.0,68,40,2,37.0,1
C40569,19,28,1140.0,65,38,3,42.0,1
C43654,34,5,435.0,10,9,0,34.0,0
C40933,20,20,1053.0,71,42,3,33.0,0
C41407,42,12,835.0,44,12,0,48.0,0
C41169,67,11,1029.0,37,14,1,52.0,0
C41360,60,10,334.0,52,7,1,40.0,0
C43290,22,7,228.0,5,9,1,35.0,0
C40533,10,23,2476.0,47,32,3,55.0,0
C43287,25,6,160.0,12,9,2,18.0,0
C43462,38,7,304.0,6,10,1,30.0,0
C43608,25,6,414.0,4,6,1,38.0,0
C41822,56,10,1059.0,54,11,2,42.0,0
C43953,42,8,338.0,1,11,0,61.0,0
C42790,306,5,471.0,55,2,0,44.0,0
C40196,17,23,1783.0,66,32,5,35.0,0
C42481,70,4,411.0,61,2,0,54.0,0
C41802,86,9,1496.0,38,13,0,36.0,0
C40495,16,31,1823.0,84,44,3,46.0,0
C42639,388,1,514.0,69,1,0,65.0,0
C40936,15,20,2118.0,68,28,3,28.0,1
C43089,283,3,415.0,60,0,1,55.0,0
C43785,22,4,233.0,1,11,1,44.0,0
C40979,16,18,,56,31,2,52.0,1
C42428,318,2,429.0,50,2,1,24.0,0
C42075,98,10,1354.0,36,15,0,48.0,0
C41301,78,10,709.0,62,6,2,54.0,0
C41813,104,12,927.0,42,10,2,43.0,1
C41655,62,6,997.0,52,15,2,45.0,0
C40395,25,21,2184.0,57,41,4,48.0,1
C43300,44,6,219.0,11,10,1,43.0,0
C42368,181,2,384.0,54,1,0,54.0,0
C41705,32,13,787.0,39,16,3,43.0,0
C40147,26,25,2767.0,69,40,2,38.0,1
C40797,18,15,2475.0,59,38,2,30.0,0
C41750,86,17,1190.0,33,17,0,53.0,0
C40623,20,21,2004.0,66,39,5,35.0,1
C42286,342,2,360.0,60,1,0,40.0,0
C42028,103,5,1063.0,50,17,2,45.0,0
C41009,80,10,693.0,45,13,2,47.0,0
C41518,104,14,885.0,41,11,2,62.0,1
C40910,26,10,1866.0,69,21,5,43.0,0
C41622,50,11,922.0,39,10,0,49.0,0
C40895,30,12,1659.0,70,25,3,42.0,0
C41473,112,13,919.0,42,18,3,57.0,0
C40722,14,15,2502.0,60,32,1,72.0,0
C41361,90,12,980.0,50,12,0,33.0,0
C40106,17,15,2898.0,61,40,6,45.0,1
C40350,20,22,1463.0,62,35,6,50.0,1
C41547,92,7,799.0,47,12,1,43.0,0
C40650,16,29,2015.0,59,28,5,43.0,1
C40389,23,25,2550.0,53,24,2,45.0,1
C43052,282,2,404.0,55,1,0,52.0,0
C41472,121,15,857.0,48,15,0,41.0,0
C41117,89,15,830.0,56,20,1,46.0,0
C43331,29,3,251.0,8,9,1,23.0,0
C40554,26,36,2021.0,54,33,3,49.0,1
C43747,25,5,300.0,4,11,0,18.0,0
C40299,13,19,2368.0,63,26,1,32.0,1
C40170,21,23,2152.0,56,37,2,47.0,1
C43326,25,7,379.0,17,9,2,44.0,0
C43803,32,7,377.0,10,12,0,19.0,0
C42954,223,4,515.0,61,1,0,59.0,0
C43674,40,8,219.0,10,9,1,37.0,0
C41276,83,11,904.0,60,9,0,,0
C42354,298,3,566.0,67,1,0,67.0,0
C43619,36,5,406.0,18,2,3,35.0,0
C40415,18,17,2722.0,67,17,3,52.0,0
C42589,324,4,331.0,62,2,0,41.0,0
C40764,17,8,3177.0,57,10,3,37.0,0
C40428,16,38,1697.0,68,35,2,35.0,1
C40186,23,24,3327.0,53,33,3,34.0,1
C43053,153,4,391.0,68,2,0,40.0,0
C43923,34,2,260.0,1,7,0,39.0,0
C41839,76,10,925.0,48,11,2,21.0,0
C42956,299,3,533.0,64,2,0,55.0,0
C41914,53,8,908.0,48,13,4,43.0,0
C42317,199,5,333.0,54,4,0,53.0,0
C42915,362,4,319.0,63,1,1,57.0,0
C41889,98,17,1107.0,51,14,0,72.0,0
C43771,23,6,,1,11,2,23.0,0
C40630,16,21,1583.0,56,35,2,45.0,0
C40950,28,24,2837.0,60,22,3,45.0,1
C40162,14,32,1259.0,56,32,1,57.0,1
C40413,21,28,3271.0,74,23,3,48.0,0
C41073,70,8,1221.0,36,9,1,34.0,0
C42143,249,4,178.0,48,3,0,70.0,0
C42146,319,2,421.0,50,2,0,43.0,0
C42017,67,14,1158.0,49,12,0,63.0,0
C41030,47,7,704.0,45,9,1,62.0,0
C40876,16,28,3163.0,53,35,1,49.0,1
C40817,21,9,2408.0,75,10,3,44.0,0
C40822,18,31,2629.0,52,41,2,54.0,0
C42255,240,1,461.0,66,2,0,58.0,0
C43022,355,2,301.0,55,1,0,53.0,0
C43875,37,7,369.0,12,12,1,36.0,0
C42734,240,5,456.0,66,1,0,30.0,0
C40872,25,24,2538.0,56,53,4,34.0,1
C40245,19,12,1337.0,50,33,4,45.0,1
C43683,23,7,226.0,19,14,1,23.0,0
C40229,23,29,2072.0,73,25,3,18.0,1
C43336,49,7,229.0,11,9,0,42.0,0
C40906,15,21,3234.0,71,30,3,70.0,1
C43440,18,9,329.0,12,8,0,20.0,0
C42056,45,8,1291.0,40,11,0,45.0,1
C40896,22,20,2059.0,50,33,4,46.0,1
C42235,264,2,176.0,52,2,1,52.0,0
C44155,49,5,179.0,1,12,1,20.0,0
C41753,83,11,1360.0,42,17,4,41.0,1
C44181,30,9,289.0,3,13,2,30.0,0
C43871,52,5,173.0,1,8,2,18.0,0
C42913,290,1,559.0,65,3,0,55.0,0
C43475,17,6,423.0,1,10,0,25.0,0
C42153,248,2,278.0,52,4,0,49.0,0
C40791,22,13,2515.0,60,36,3,54.0,0
C43070,338,3,685.0,58,3,0,50.0,0
C43682,32,5,323.0,1,9,0,38.0,0
C42237,332,0,611.0,54,1,1,56.0,0
C41910,80,5,1279.0,41,15,1,48.0,0
C43404,19,7,276.0,1,12,3,53.0,0
C41327,93,8,1273.0,44,11,0,67.0,0
C42308,273,4,605.0,56,1,1,58.0,0
C42192,239,3,448.0,58,0,0,70.0,0
C42876,348,2,469.0,63,4,2,37.0,0
C41651,76,7,1022.0,49,9,2,41.0,0
C40698,30,18,2305.0,73,20,6,53.0,1
C43355,22,10,295.0,2,6,0,38.0,0
C42967,407,2,285.0,67,4,1,55.0,0
C42490,333,2,505.0,70,1,0,56.0,0
C42985,310,3,375.0,58,3,0,41.0,0
C43083,174,2,550.0,56,1,0,38.0,1
C43080,225,4,411.0,57,2,0,68.0,0
C40890,23,29,1787.0,63,24,3,37.0,1
C42642,171,5,295.0,59,1,0,35.0,0
C41717,124,11,734.0,44,5,0,47.0,0
C42579,384,4,478.0,68,0,0,55.0,0
C40894,20,21,2039.0,64,30,5,39.0,1
C43020,186,3,232.0,62,3,0,37.0,0
C43541,47,7,313.0,8,10,0,21.0,0
