customer_id,month,tenure_months,monthly_usage_gb,support_tickets,add_ons,monthly_charges,price_increase,churned
C109008,9,9,53.6,1,2,98.28,1,1
C109009,9,35,79.8,1,2,106.94,0,0
C109010,9,24,59.1,2,4,58.44,1,0
C109011,9,41,49.2,4,0,72.27,1,1
C109012,9,19,18.5,2,0,82.22,1,0
C109013,9,23,79.1,2,2,85.54,1,1
C109014,9,54,1.0,4,1,94.18,1,0
C109015,9,1,36.8,1,2,64.33,0,1
C109016,9,31,39.2,2,2,60.1,1,0
C109017,9,69,23.1,2,3,60.58,1,0
C109018,9,0,38.5,1,1,69.78,0,0
C109019,9,36,51.3,2,3,58.73,0,0
C109020,9,17,44.4,2,1,80.8,0,0
C109021,9,18,15.7,4,1,58.28,1,0
C109022,9,34,83.7,7,0,82.14,1,1
C109023,9,32,71.5,4,2,63.23,1,0
C109024,9,15,44.1,3,1,40.71,1,1
C109025,9,46,61.7,4,1,72.28,1,1
C109026,9,0,16.1,4,2,61.51,1,0
C109027,9,2,37.0,7,0,81.82,0,1
C109028,9,16,17.3,3,1,72.04,1,1
C109029,9,36,56.1,3,2,99.59,0,0
C109030,9,43,35.2,2,1,71.48,1,0
C109031,9,48,26.1,5,2,90.88,0,0
C109032,9,5,4.0,2,2,44.4,0,0
C109033,9,27,43.9,2,2,85.3,1,0
C109034,9,39,38.2,6,1,45.74,1,1
C109035,9,0,62.5,3,0,66.93,0,1
C109036,9,62,40.8,8,1,94.63,0,0
C109037,9,22,34.3,5,4,69.17,0,0
C109038,9,18,45.7,0,3,87.18,1,0
C109039,9,26,24.8,3,1,81.52,0,1
C109040,9,33,39.2,8,5,68.66,0,1
C109041,9,53,18.3,2,1,87.74,1,0
C109042,9,72,88.0,4,0,52.34,0,0
C109043,9,48,61.6,6,1,74.86,0,1
C109044,9,1,34.4,3,2,102.68,0,0
C109045,9,36,39.2,6,5,70.36,0,0
C109046,9,25,10.3,3,0,47.33,1,0
C109047,9,20,57.7,2,2,103.37,0,1
C109048,9,25,56.5,2,2,97.33,1,0
C109049,9,33,36.8,5,3,86.8,1,0
C109050,9,25,73.0,5,1,75.45,0,1
C109051,9,40,41.7,1,1,79.38,1,1
C109052,9,35,56.0,1,2,107.99,1,0
C109053,9,18,34.7,8,1,66.91,0,1
C109054,9,15,27.0,2,1,117.52,0,1
C109055,9,26,43.1,2,0,83.82,0,0
C109056,9,18,45.0,1,2,85.91,1,0
C109057,9,36,28.9,4,3,96.98,0,0
C109058,9,41,25.0,4,2,100.36,1,0
C109059,9,13,1.2,4,1,100.75,1,0
C109060,9,66,61.1,5,1,90.96,1,1
C109061,9,34,57.5,2,2,77.59,0,0
C109062,9,7,56.7,1,1,71.13,1,0
C109063,9,30,53.8,4,3,84.84,1,1
C109064,9,48,52.8,9,1,48.63,1,1
C109065,9,20,44.4,2,0,81.61,1,1
C109066,9,10,47.9,4,1,83.98,0,1
C109067,9,18,22.9,0,3,93.98,1,0
C109068,9,45,59.0,2,0,40.11,1,0
C109069,9,32,53.4,4,5,101.57,1,1
C109070,9,30,45.5,5,1,80.38,1,0
C109071,9,35,47.4,1,2,67.6,1,0
C109072,9,39,47.8,4,1,92.28,0,0
C109073,9,6,78.8,1,2,65.06,1,0
C109074,9,64,32.0,4,2,72.04,0,0
C109075,9,27,36.8,4,0,91.16,0,1
C109076,9,10,11.2,2,2,82.32,0,0
C109077,9,40,30.3,4,1,105.87,1,0
C109078,9,0,40.5,2,4,95.18,0,0
C109079,9,36,66.8,2,2,75.13,1,0
C109080,9,0,35.7,5,3,99.53,1,0
C109081,9,25,50.3,2,2,75.69,1,1
C109082,9,41,24.4,2,1,66.21,1,0
C109083,9,37,37.2,3,1,93.57,0,0
C109084,9,28,44.3,3,1,68.33,0,1
C109085,9,23,52.5,9,1,98.26,1,1
C109086,9,59,43.0,6,1,89.1,1,1
C109087,9,5,26.8,3,1,96.33,1,1
C109088,9,11,44.1,5,1,72.86,0,1
C109089,9,9,54.0,1,2,86.3,1,1
C109090,9,21,66.1,2,1,53.75,1,0
C109091,9,70,48.3,2,1,82.95,1,1
C109092,9,41,62.6,2,1,105.03,1,1
C109093,9,42,23.6,4,2,92.06,1,0
C109094,9,4,46.8,2,1,132.42,1,1
C109095,9,61,32.5,4,1,58.25,0,0
C109096,9,16,31.5,5,3,50.76,1,0
C109097,9,29,68.4,3,0,49.64,1,1
C109098,9,40,36.1,1,4,70.13,1,0
C109099,9,29,79.8,2,0,73.83,0,1
C109100,9,45,42.7,2,3,59.39,0,0
C109101,9,0,1.0,1,1,40.62,1,0
C109102,9,8,50.1,3,3,106.64,1,1
C109103,9,54,24.1,6,2,84.49,0,1
C109104,9,52,47.4,4,0,90.89,0,0
C109105,9,33,29.4,2,0,99.36,0,0
C109106,9,42,45.9,5,2,30.83,1,1
C109107,9,30,62.4,3,1,93.17,1,1
C109108,9,15,50.6,8,0,90.81,1,1
C109109,9,11,45.8,5,0,114.64,0,0
C109110,9,57,54.2,4,1,74.27,0,1
C109111,9,22,58.1,4,2,96.7,1,1
C109112,9,0,62.3,2,3,61.47,0,0
C109113,9,36,23.9,0,2,82.69,0,0
C109114,9,9,20.7,8,1,51.09,0,1
C109115,9,16,16.7,2,0,121.44,0,0
C109116,9,14,28.5,3,3,81.75,1,0
C109117,9,14,54.4,5,0,105.11,1,1
C109118,9,52,32.3,4,3,58.84,0,1
C109119,9,13,60.0,1,1,73.47,1,0
C109120,9,19,16.2,3,1,120.87,1,1
C109121,9,23,27.7,1,1,57.57,0,0
C109122,9,38,69.9,0,0,63.11,1,1
C109123,9,46,49.9,4,1,78.72,1,1
C109124,9,34,44.5,4,4,75.96,1,1
C109125,9,36,27.4,3,2,91.03,1,1
C109126,9,21,53.9,5,0,34.64,1,1
C109127,9,28,52.9,2,3,82.24,1,0
C109128,9,64,47.1,4,0,73.93,1,0
C109129,9,5,57.6,3,2,76.72,1,1
C109130,9,36,53.5,3,2,55.06,0,0
C109131,9,44,66.0,4,1,45.28,1,0
C109132,9,17,18.3,3,3,90.4,1,1
C109133,9,0,45.8,3,4,77.26,0,1
C109134,9,31,36.2,0,0,64.85,1,0
C109135,9,49,58.3,3,0,90.87,1,1
C109136,9,55,81.0,2,1,107.73,1,1
C109137,9,48,79.0,4,4,70.47,1,0
C109138,9,39,46.9,5,3,81.18,1,1
C109139,9,43,51.2,3,1,58.21,1,1
C109140,9,40,60.3,3,0,72.67,1,1
C109141,9,19,35.7,1,1,106.08,1,0
C109142,9,48,22.3,5,3,96.51,1,1
C109143,9,13,39.2,5,2,76.99,0,1
C109144,9,46,33.7,5,2,75.39,1,0
C109145,9,58,39.8,2,1,63.44,1,1
C109146,9,25,49.6,4,1,85.17,0,1
C109147,9,51,17.8,2,0,108.91,0,0
C109148,9,0,26.4,3,2,54.84,1,0
C109149,9,21,45.4,2,1,81.32,0,0
C109150,9,13,36.0,3,2,46.39,0,0
C109151,9,0,60.2,3,2,68.47,1,1
C109152,9,32,48.6,3,0,115.41,1,1
C109153,9,38,53.1,3,2,68.04,1,1
C109154,9,26,64.2,1,0,60.95,1,1
C109155,9,29,64.6,2,2,57.26,1,1
C109156,9,10,87.9,4,0,130.2,0,1
C109157,9,64,71.9,0,0,61.08,1,0
C109158,9,39,29.4,5,0,82.13,0,0
C109159,9,44,46.7,6,2,76.61,1,1
C109160,9,33,38.6,4,3,95.7,1,1
C109161,9,34,43.1,6,0,147.79,1,1
C109162,9,14,35.4,1,0,98.46,0,1
C109163,9,38,39.8,5,1,86.12,1,0
C109164,9,26,34.3,2,3,106.11,0,0
C109165,9,40,54.1,4,1,107.17,1,1
C109166,9,62,32.8,2,1,72.81,0,0
C109167,9,43,1.0,2,2,69.49,1,0
C109168,9,6,35.6,2,0,78.96,1,1
C109169,9,34,34.7,2,2,76.03,1,0
C109170,9,0,32.0,3,1,67.49,1,0
C109171,9,13,48.9,1,0,69.62,1,0
C109172,9,21,41.0,3,4,88.69,0,0
C109173,9,23,37.4,1,1,59.36,0,1
C109174,9,25,49.7,2,1,63.36,1,0
C109175,9,3,55.8,4,1,83.11,0,0
C109176,9,31,40.2,2,3,81.23,0,0
C109177,9,14,42.8,1,2,65.76,1,0
C109178,9,18,54.8,1,1,69.48,1,1
C109179,9,20,64.7,10,1,46.68,0,1
C109180,9,28,52.6,4,0,91.95,1,1
C109181,9,0,29.9,4,1,85.04,1,0
C109182,9,30,41.7,3,2,70.42,0,0
C109183,9,22,48.2,4,3,61.13,0,0
C109184,9,16,67.2,2,2,50.42,0,0
C109185,9,11,61.1,2,0,54.71,0,1
C109186,9,36,36.3,5,3,89.14,1,0
C109187,9,15,59.6,3,2,51.01,1,0
C109188,9,27,66.3,3,2,104.92,1,1
C109189,9,29,42.1,5,1,94.26,1,0
C109190,9,61,75.9,5,2,60.27,0,0
C109191,9,23,71.2,2,1,65.94,0,0
C109192,9,6,57.2,1,4,69.5,0,0
C109193,9,16,62.4,5,1,92.11,0,1
C109194,9,39,1.0,0,3,73.35,1,1
C109195,9,30,77.2,1,0,62.71,1,0
C109196,9,13,62.9,5,1,71.42,1,1
C109197,9,58,20.4,1,2,96.24,1,0
C109198,9,48,53.1,4,1,81.25,1,1
C109199,9,28,57.1,5,3,90.83,1,0
C109200,9,20,59.6,0,0,74.84,1,0
C109201,9,29,39.7,1,2,69.49,1,0
C109202,9,43,29.2,3,1,81.67,1,0
C109203,9,42,62.7,2,2,66.36,1,1
C109204,9,44,58.6,3,2,94.53,0,1
C109205,9,34,58.7,2,4,90.15,1,1
C109206,9,27,34.4,0,2,98.12,0,0
C109207,9,29,54.4,1,1,65.97,1,1
C109208,9,6,69.3,4,2,53.29,1,1
C109209,9,40,33.2,3,2,86.79,0,0
C109210,9,20,35.2,3,1,44.39,1,0
C109211,9,37,17.3,3,0,92.3,1,0
C109212,9,27,59.5,1,0,75.56,0,0
C109213,9,32,37.5,1,0,79.24,1,0
C109214,9,36,42.9,7,0,73.71,1,1
C109215,9,24,65.4,3,1,73.44,1,1
C109216,9,46,37.6,3,3,56.5,1,0
C109217,9,41,42.8,3,1,70.4,1,1
C109218,9,24,73.7,1,0,60.85,0,0
C109219,9,18,58.4,3,1,88.9,0,0
C109220,9,72,21.5,2,1,103.97,1,0
C109221,9,18,47.4,7,2,71.77,0,1
C109222,9,8,49.9,2,1,87.99,1,1
C109223,9,20,30.4,2,1,35.98,0,0
C109224,9,27,45.8,3,2,69.03,0,1
C109225,9,20,27.9,6,0,65.08,0,0
C109226,9,43,33.9,2,1,123.55,0,0
C109227,9,43,55.9,0,2,54.7,1,0
C109228,9,52,64.5,2,0,79.5,1,1
C109229,9,53,33.4,5,1,87.24,1,0
C109230,9,53,54.4,6,1,89.25,0,0
C109231,9,23,61.0,8,2,44.52,0,0
C109232,9,54,43.0,4,1,111.15,1,1
C109233,9,66,64.1,2,0,80.59,0,0
C109234,9,35,98.6,2,3,73.21,0,0
C109235,9,17,34.9,0,2,51.89,1,0
C109236,9,6,65.5,1,1,87.51,0,0
C109237,9,34,64.7,4,2,97.32,0,0
C109238,9,37,40.8,6,2,69.17,1,1
C109239,9,34,23.6,4,2,96.39,1,1
C109240,9,0,45.5,1,0,109.85,1,1
C109241,9,14,31.9,2,1,58.27,0,0
C109242,9,45,59.9,4,0,72.86,1,1
C109243,9,22,68.4,4,0,74.51,0,0
C109244,9,39,53.2,4,1,41.96,1,1
C109245,9,34,66.6,5,0,98.72,0,0
C109246,9,46,64.9,1,3,75.84,1,0
C109247,9,41,48.2,3,3,106.58,1,1
C109248,9,44,22.2,4,1,53.66,0,0
C109249,9,30,58.3,3,1,96.25,0,0
C109250,9,63,52.1,2,2,73.23,1,0
C109251,9,0,24.9,1,1,77.64,0,0
C109252,9,0,60.9,5,2,64.6,1,1
C109253,9,42,74.1,2,2,66.52,1,0
C109254,9,31,50.9,2,1,64.15,0,0
C109255,9,7,48.5,2,4,86.46,0,0
C109256,9,4,40.6,3,1,90.66,1,1
C109257,9,72,58.4,2,3,83.75,1,1
C109258,9,3,70.2,3,0,89.9,1,1
C109259,9,55,65.0,1,0,73.92,1,1
C109260,9,5,37.5,7,1,85.68,0,1
C109261,9,16,60.3,3,0,84.46,0,0
C109262,9,21,31.1,4,3,69.99,1,0
C109263,9,0,52.9,3,4,69.8,1,1
C109264,9,30,8.3,2,0,103.24,1,1
C109265,9,24,22.6,0,1,64.86,1,0
C109266,9,39,43.0,1,0,63.88,1,0
C109267,9,23,28.7,2,0,78.8,1,1
C109268,9,18,7.0,7,0,72.79,0,0
C109269,9,33,70.1,5,2,59.16,0,0
C109270,9,52,55.9,5,1,81.32,1,1
C109271,9,48,55.4,3,3,105.24,1,0
C109272,9,27,47.5,5,1,89.45,1,0
C109273,9,24,29.1,3,1,57.97,1,1
C109274,9,52,27.8,1,2,87.54,0,0
C109275,9,45,34.3,2,1,74.51,1,0
C109276,9,55,31.1,3,0,99.56,1,1
C109277,9,28,32.4,4,1,65.87,0,0
C109278,9,12,84.9,4,1,81.88,0,0
C109279,9,2,53.4,2,0,98.97,0,0
C109280,9,35,10.3,4,1,60.97,0,1
C109281,9,15,42.9,2,2,86.02,0,1
C109282,9,35,48.7,4,3,85.59,1,0
C109283,9,66,38.4,1,2,77.21,1,0
C109284,9,1,65.2,7,0,71.84,0,1
C109285,9,53,58.9,2,2,62.63,1,1
C109286,9,32,45.1,5,1,122.83,1,1
C109287,9,29,45.8,5,6,83.33,1,1
C109288,9,26,57.1,1,1,96.49,0,0
C109289,9,47,28.7,5,3,105.25,1,0
C109290,9,37,63.6,3,0,90.58,1,1
C109291,9,50,47.5,4,2,61.94,0,0
C109292,9,31,60.0,2,2,82.18,0,0
C109293,9,1,55.9,2,1,63.38,1,1
C109294,9,20,39.4,6,1,57.24,0,1
C109295,9,56,47.9,3,2,103.22,0,0
C109296,9,26,65.3,2,2,118.5,1,0
C109297,9,0,47.9,5,4,102.7,1,1
C109298,9,28,51.4,4,2,81.32,1,1
C109299,9,16,76.4,3,0,99.37,0,1
C109300,9,53,32.9,2,0,73.35,1,0
C109301,9,34,48.6,1,3,77.08,1,1
C109302,9,46,67.8,3,2,62.58,1,0
C109303,9,1,31.0,4,0,51.52,0,0
C109304,9,1,67.7,4,2,80.41,0,1
C109305,9,14,52.1,4,1,90.96,0,0
C109306,9,15,43.5,3,2,80.44,0,1
C109307,9,29,44.3,0,1,65.43,1,0
C109308,9,0,54.2,2,1,101.35,0,0
C109309,9,31,34.3,2,2,70.57,1,1
C109310,9,49,66.0,4,1,77.72,1,0
C109311,9,18,41.4,4,3,67.05,0,0
C109312,9,26,44.0,0,3,45.14,1,1
C109313,9,58,96.0,2,1,108.19,1,1
C109314,9,36,31.2,6,4,109.97,1,1
C109315,9,36,31.8,2,1,64.92,1,0
C109316,9,64,64.5,3,2,54.25,0,1
C109317,9,36,64.6,2,1,40.79,1,0
C109318,9,24,33.3,0,2,80.15,0,0
C109319,9,39,58.1,4,0,85.87,0,0
C109320,9,62,47.4,4,1,47.23,0,0
C109321,9,17,69.9,2,2,76.65,1,0
C109322,9,58,71.3,3,1,77.6,1,1
C109323,9,34,43.4,4,1,80.73,1,1
C109324,9,54,7.9,0,0,85.16,1,0
C109325,9,41,35.8,3,3,70.67,0,0
C109326,9,29,54.1,4,0,97.11,0,1
C109327,9,32,25.6,1,2,105.24,1,0
C109328,9,50,43.0,4,2,97.52,1,1
C109329,9,13,22.3,1,1,56.68,1,0
C109330,9,64,58.6,2,5,65.36,0,0
C109331,9,54,37.8,2,0,128.61,0,1
C109332,9,52,1.0,2,0,71.02,0,1
C109333,9,45,63.9,2,2,121.3,1,0
C109334,9,7,72.3,4,1,74.94,1,1
C109335,9,25,65.5,1,1,64.69,1,1
C109336,9,13,28.5,3,0,59.54,1,1
C109337,9,38,57.0,7,1,36.9,0,1
C109338,9,45,68.3,2,2,69.49,0,0
C109339,9,12,27.7,4,0,77.22,0,0
C109340,9,33,60.8,1,3,73.64,0,1
C109341,9,31,65.8,6,2,64.48,0,1
C109342,9,40,31.2,2,2,99.58,0,0
C109343,9,19,54.7,1,1,51.71,1,0
C109344,9,51,57.8,2,3,64.77,0,0
C109345,9,29,42.7,2,4,84.01,0,0
C109346,9,2,37.7,3,1,60.96,1,1
C109347,9,14,27.6,5,2,63.38,1,1
C109348,9,42,34.6,7,1,82.39,0,1
C109349,9,40,34.3,4,0,65.7,1,0
C109350,9,13,47.5,4,3,36.29,1,0
C109351,9,61,42.7,2,1,74.51,1,0
C109352,9,34,20.6,4,1,76.92,1,0
C109353,9,0,55.6,8,0,76.13,0,1
C109354,9,34,42.2,3,2,41.93,1,1
C109355,9,51,37.0,6,1,89.89,1,1
C109356,9,47,42.5,4,2,90.5,1,1
C109357,9,22,30.2,1,1,74.34,1,1
C109358,9,49,38.2,5,1,65.08,1,1
C109359,9,3,80.9,2,1,82.9,1,0
C109360,9,47,77.4,3,2,61.1,0,0
C109361,9,5,47.6,3,0,75.81,0,0
C109362,9,36,44.1,2,3,68.15,0,0
C109363,9,40,60.9,3,0,74.85,1,0
C109364,9,39,58.2,6,3,81.15,1,1
C109365,9,31,55.3,3,3,71.14,1,0
C109366,9,36,24.6,3,1,82.43,1,0
C109367,9,14,84.9,4,0,99.62,0,1
C109368,9,18,37.8,1,0,124.86,0,0
C109369,9,7,55.1,2,4,83.73,1,0
C109370,9,56,36.8,3,4,72.44,1,0
C109371,9,46,41.4,4,0,75.11,0,0
C109372,9,25,71.4,3,1,65.31,0,1
C109373,9,34,16.4,3,3,99.91,0,0
C109374,9,43,69.9,3,0,85.83,0,1
C109375,9,37,33.4,5,0,93.14,0,0
C109376,9,36,56.6,3,0,82.77,1,1
C109377,9,63,40.5,3,1,85.31,0,0
C109378,9,18,63.2,4,2,106.79,1,1
C109379,9,0,59.1,4,2,74.55,1,0
C109380,9,32,83.0,4,0,73.58,1,1
C109381,9,39,13.6,5,2,88.5,0,0
C109382,9,20,32.0,2,1,52.17,1,1
C109383,9,59,62.6,4,1,109.44,1,0
C109384,9,38,32.8,4,1,77.55,0,0
C109385,9,8,42.8,3,1,85.17,1,1
C109386,9,62,42.2,2,1,75.36,0,0
C109387,9,49,71.1,3,3,111.14,1,0
C109388,9,20,12.8,2,2,79.21,0,1
C109389,9,47,52.1,2,0,60.86,1,1
C109390,9,25,57.5,6,1,70.2,1,1
C109391,9,17,45.0,4,3,93.11,0,0
C109392,9,18,24.2,3,2,99.19,1,0
C109393,9,40,32.3,0,2,67.37,1,1
C109394,9,9,49.4,1,2,58.38,0,0
C109395,9,43,57.7,3,2,94.09,0,0
C109396,9,19,41.1,4,1,78.73,0,0
C109397,9,50,46.7,4,1,38.25,1,0
C109398,9,53,60.8,2,4,61.87,0,0
C109399,9,19,81.3,5,3,56.16,1,1
C109400,10,11,13.9,0,2,89.1,0,0
C109401,10,36,62.6,1,2,80.4,1,0
C109402,10,17,72.3,0,2,92.09,0,0
C109403,10,44,47.0,4,1,76.3,0,0
C109404,10,20,49.0,2,6,57.75,1,0
C109405,10,30,66.2,1,1,48.22,0,0
C109406,10,35,34.6,4,4,93.33,1,0
C109407,10,63,40.6,7,1,59.75,0,1
C109408,10,13,58.5,1,0,79.39,0,1
C109409,10,22,64.9,3,1,98.76,1,1
C109410,10,47,36.3,2,1,39.57,0,0
C109411,10,19,38.0,4,1,106.92,0,0
C109412,10,34,41.9,2,1,93.29,1,0
C109413,10,34,48.1,2,0,57.02,1,1
C109414,10,11,57.3,2,1,102.61,1,1
C109415,10,32,62.6,2,2,92.73,1,1
C109416,10,38,37.0,3,1,52.91,1,0
C109417,10,13,51.7,5,2,94.11,1,1
C109418,10,6,34.9,3,0,89.71,1,1
C109419,10,40,34.0,5,1,62.41,0,0
C109420,10,59,32.6,2,3,125.1,1,1
C109421,10,54,38.3,4,2,89.96,0,0
C109422,10,30,67.6,6,1,47.61,1,1
C109423,10,61,53.3,0,0,53.57,1,0
C109424,10,38,49.3,1,1,48.36,1,1
C109425,10,24,23.1,6,3,48.98,1,1
C109426,10,48,48.0,3,1,53.36,1,0
C109427,10,54,50.7,3,1,100.71,1,0
C109428,10,58,52.3,5,1,121.1,0,0
C109429,10,41,43.3,2,1,105.9,0,0
C109430,10,43,58.8,3,2,82.03,1,0
C109431,10,39,17.3,3,1,59.81,1,0
C109432,10,28,55.4,4,0,86.21,1,1
C109433,10,53,49.1,3,2,94.79,0,0
C109434,10,0,43.4,3,0,78.06,0,1
C109435,10,46,46.0,1,0,98.29,0,1
C109436,10,50,36.3,2,2,103.39,0,0
C109437,10,26,65.4,1,1,26.79,0,0
C109438,10,23,49.6,2,1,93.6,1,0
C109439,10,35,76.3,2,1,25.97,1,1
C109440,10,11,30.5,1,0,67.58,0,0
C109441,10,15,28.7,3,2,66.46,1,0
C109442,10,39,30.6,1,2,85.11,1,1
C109443,10,43,75.3,4,0,53.49,1,1
C109444,10,13,65.8,5,1,84.52,0,1
C109445,10,72,43.1,1,1,84.29,1,1
C109446,10,23,65.6,1,0,59.41,0,0
C109447,10,52,75.0,3,1,62.93,1,0
C109448,10,20,56.0,3,2,74.55,0,0
C109449,10,0,62.5,7,0,113.18,0,0
C109450,10,57,29.2,1,0,50.04,0,0
C109451,10,60,44.1,1,1,53.56,1,0
C109452,10,25,52.7,3,0,75.63,0,0
C109453,10,14,28.7,3,0,47.11,1,1
C109454,10,23,66.6,2,1,58.23,1,1
C109455,10,57,50.9,5,1,109.03,1,1
C109456,10,22,51.2,3,1,37.39,1,0
C109457,10,32,26.9,4,4,107.65,0,1
C109458,10,38,61.6,2,3,102.71,0,0
C109459,10,33,58.7,5,3,82.54,0,0
C109460,10,33,44.7,3,1,75.4,0,0
C109461,10,13,70.1,2,0,70.38,1,1
C109462,10,0,33.1,3,2,108.69,1,0
C109463,10,39,21.2,7,3,92.64,1,1
C109464,10,39,32.5,3,2,92.47,0,0
C109465,10,36,55.0,3,2,99.8,0,0
C109466,10,58,26.8,2,3,47.39,0,0
C109467,10,13,45.1,6,1,94.35,1,0
C109468,10,62,86.3,1,2,75.12,0,0
C109469,10,23,28.8,2,2,69.13,0,0
C109470,10,22,51.6,3,0,117.18,0,0
C109471,10,72,21.9,2,1,84.53,0,0
C109472,10,65,58.5,4,2,74.77,1,1
C109473,10,22,70.4,5,1,91.34,0,0
C109474,10,11,45.2,1,5,72.56,1,0
C109475,10,28,4.5,1,3,83.19,1,0
C109476,10,33,46.6,3,2,84.67,0,0
C109477,10,26,37.5,4,0,80.3,0,1
C109478,10,4,67.2,3,1,52.8,1,1
C109479,10,45,66.8,3,2,123.71,1,1
C109480,10,34,20.7,2,2,95.9,0,0
C109481,10,25,1.0,3,0,72.99,1,0
C109482,10,17,40.7,3,3,62.38,1,0
C109483,10,0,43.5,3,2,94.56,0,0
C109484,10,39,36.9,3,0,105.24,1,1
C109485,10,38,57.9,4,1,76.24,1,0
C109486,10,48,49.4,1,0,106.45,0,0
C109487,10,20,48.0,6,1,80.36,0,0
C109488,10,20,24.0,6,1,94.05,1,1
C109489,10,31,37.2,3,0,58.21,0,1
C109490,10,19,40.8,2,2,48.55,0,1
C109491,10,50,14.0,1,1,63.41,1,0
C109492,10,37,24.4,2,1,78.22,0,0
C109493,10,51,33.3,1,3,71.37,0,1
C109494,10,50,69.5,6,2,96.41,0,1
C109495,10,38,35.2,2,3,56.61,0,0
C109496,10,67,67.5,4,0,55.86,1,1
C109497,10,26,18.7,2,1,71.58,1,1
C109498,10,45,41.4,1,1,88.14,0,0
C109499,10,21,38.8,1,0,73.23,1,0
C109500,10,15,19.5,3,0,20.0,1,0
C109501,10,21,70.7,4,5,82.55,0,0
C109502,10,55,60.8,5,1,74.39,1,0
C109503,10,51,33.1,3,0,84.02,0,0
C109504,10,52,21.7,2,1,86.86,1,0
C109505,10,29,63.3,6,0,28.04,0,1
C109506,10,27,76.1,4,1,81.14,0,0
C109507,10,72,57.7,7,2,110.36,0,0
C109508,10,30,63.3,4,2,77.1,0,0
C109509,10,55,50.3,3,3,84.9,1,0
C109510,10,0,46.7,2,0,71.78,1,1
C109511,10,6,62.6,3,2,70.65,1,0
C109512,10,38,62.8,6,3,61.75,1,1
C109513,10,37,40.0,1,2,82.27,1,0
C109514,10,25,28.4,4,3,62.75,1,0
C109515,10,35,24.4,3,2,90.68,0,0
C109516,10,44,57.3,0,3,109.7,0,0
C109517,10,36,30.5,4,0,77.56,0,0
C109518,10,38,84.7,4,0,69.63,0,1
C109519,10,51,34.4,1,3,74.48,0,0
C109520,10,16,51.8,2,2,67.67,0,0
C109521,10,31,45.9,3,1,88.41,1,1
C109522,10,50,41.0,3,4,61.53,0,0
C109523,10,63,21.5,6,1,107.48,1,1
C109524,10,0,77.7,2,3,36.26,0,0
C109525,10,25,44.7,5,2,88.01,0,0
C109526,10,0,66.5,4,0,74.53,1,0
C109527,10,14,53.0,3,0,55.36,0,0
C109528,10,30,8.9,0,1,35.5,0,0
C109529,10,62,39.9,2,2,69.42,1,0
C109530,10,17,47.6,2,0,50.33,1,0
C109531,10,9,44.7,2,1,70.1,1,0
C109532,10,18,51.3,2,0,48.71,1,0
C109533,10,29,75.4,4,3,124.33,0,0
C109534,10,23,58.3,4,1,38.09,1,1
C109535,10,34,20.7,0,0,90.03,0,0
C109536,10,0,54.8,4,2,59.18,1,1
C109537,10,36,51.9,3,3,61.49,0,0
C109538,10,53,24.2,7,1,72.19,0,0
C109539,10,16,51.6,2,1,121.95,1,1
C109540,10,2,44.0,4,0,90.68,1,1
C109541,10,34,38.3,4,3,83.31,0,1
C109542,10,54,44.1,2,2,73.95,0,0
C109543,10,0,49.1,3,4,58.36,0,0
C109544,10,55,38.3,3,0,105.42,1,0
C109545,10,0,53.5,2,2,79.42,0,0
C109546,10,44,36.4,0,1,72.92,0,0
C109547,10,43,20.9,2,3,96.52,1,0
C109548,10,30,57.7,2,1,65.88,1,0
C109549,10,30,46.9,5,1,59.19,0,1
C109550,10,18,65.7,1,1,67.31,0,0
C109551,10,31,44.2,5,1,70.19,0,0
C109552,10,26,68.4,4,1,53.71,0,0
C109553,10,24,30.6,2,1,87.83,1,0
C109554,10,27,22.5,3,3,115.79,1,1
C109555,10,27,10.5,4,1,82.25,0,0
C109556,10,11,9.6,1,3,109.54,1,1
C109557,10,23,43.8,6,0,113.08,0,1
C109558,10,23,14.0,6,2,89.25,0,1
C109559,10,18,23.7,2,1,105.27,1,1
C109560,10,24,57.2,4,1,92.68,1,1
C109561,10,39,54.3,2,0,84.35,1,1
C109562,10,19,13.5,1,0,60.44,1,0
C109563,10,21,77.8,5,1,96.44,1,1
C109564,10,0,34.6,5,0,98.79,0,1
C109565,10,0,56.7,0,1,83.83,1,0
C109566,10,26,53.6,3,1,104.12,0,0
C109567,10,0,54.7,2,0,94.46,1,1
C109568,10,68,43.7,4,2,90.87,1,1
C109569,10,31,68.5,4,2,80.21,1,0
C109570,10,34,29.4,1,1,59.08,0,0
C109571,10,19,61.3,5,2,75.59,0,1
C109572,10,54,75.8,1,2,45.7,1,1
C109573,10,28,38.7,1,0,116.49,0,0
C109574,10,22,45.8,0,2,77.1,1,0
C109575,10,17,51.0,4,2,66.52,1,1
C109576,10,36,36.4,1,1,87.06,0,0
C109577,10,42,39.2,2,0,37.49,1,0
C109578,10,27,61.0,4,6,92.47,0,0
C109579,10,20,49.8,1,1,53.25,1,0
C109580,10,22,46.3,8,0,56.6,1,1
C109581,10,12,25.1,5,4,69.7,1,1
C109582,10,3,68.1,4,0,80.19,0,0
C109583,10,32,21.1,1,1,112.05,1,0
C109584,10,0,46.5,4,1,83.59,1,0
C109585,10,19,56.9,4,1,72.16,1,1
C109586,10,8,20.9,1,2,106.15,0,1
C109587,10,41,62.7,4,0,61.17,1,0
C109588,10,0,53.3,1,2,74.31,0,0
